trace_id,service,timestamp,level,message,anomaly_type
trace-778895,ts-ticket-service,2025-03-27 10:07:51.828759,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-778895,high_error_rate
trace-722214,ts-auth-service,2025-03-27 13:34:26.872759,INFO,ts-auth-service processed request in 286ms,normal
trace-722214,ts-auth-service,2025-03-27 13:34:26.926759,INFO,ts-auth-service processed request in 286ms,normal
trace-550212,ts-config-service,2025-03-27 09:38:47.849759,INFO,ts-config-service processed request in 220ms,normal
trace-550212,ts-config-service,2025-03-27 09:38:47.832759,INFO,ts-config-service processed request in 220ms,normal
trace-272882,ts-config-service,2025-03-27 16:37:22.755759,INFO,ts-config-service processed request in 263ms,normal
trace-930174,ts-user-service,2025-03-27 06:03:02.788759,ERROR,ts-user-service failed due to dependency service breakdown | trace_id=trace-930174,cascade_failure
trace-266148,ts-user-service,2025-03-27 03:17:39.883759,INFO,ts-user-service processed request in 371ms,normal
trace-266148,ts-user-service,2025-03-27 03:17:40.037759,INFO,ts-user-service processed request in 371ms,normal
trace-266148,ts-user-service,2025-03-27 03:17:39.792759,INFO,ts-user-service processed request in 371ms,normal
trace-826768,ts-user-service,2025-03-27 14:46:38.713759,INFO,ts-user-service processed request in 279ms,normal
trace-826768,ts-user-service,2025-03-27 14:46:38.851759,INFO,ts-user-service processed request in 279ms,normal
trace-347080,ts-ticket-service,2025-03-26 17:49:03.797759,INFO,ts-ticket-service processed request in 337ms,normal
trace-347080,ts-ticket-service,2025-03-26 17:49:03.916759,WARN,ts-ticket-service processed request in 337ms,normal
trace-347080,ts-ticket-service,2025-03-26 17:49:03.769759,INFO,ts-ticket-service processed request in 337ms,normal
trace-411497,ts-ticket-service,2025-03-27 10:21:54.763759,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-411497,high_error_rate
trace-752881,ts-station-service,2025-03-27 00:29:32.824759,INFO,ts-station-service processed request in 332ms,normal
trace-752881,ts-station-service,2025-03-27 00:29:32.730759,INFO,ts-station-service processed request in 332ms,normal
trace-599701,ts-auth-service,2025-03-27 13:18:45.817759,INFO,ts-auth-service processed request in 259ms,normal
trace-599701,ts-auth-service,2025-03-27 13:18:45.912759,INFO,ts-auth-service processed request in 259ms,normal
trace-599701,ts-auth-service,2025-03-27 13:18:45.826759,INFO,ts-auth-service processed request in 259ms,normal
trace-643715,ts-order-service,2025-03-26 17:45:04.763759,INFO,ts-order-service processed request in 315ms,normal
trace-643715,ts-order-service,2025-03-26 17:45:04.795759,INFO,ts-order-service processed request in 315ms,normal
trace-643715,ts-order-service,2025-03-26 17:45:04.713759,INFO,ts-order-service processed request in 315ms,normal
trace-899957,ts-auth-service,2025-03-27 09:05:11.807759,INFO,ts-auth-service processed request in 287ms,normal
trace-593774,ts-config-service,2025-03-26 20:10:09.043759,INFO,ts-config-service processed request in 366ms,normal
trace-593774,ts-config-service,2025-03-26 20:10:08.775759,INFO,ts-config-service processed request in 366ms,normal
trace-593774,ts-config-service,2025-03-26 20:10:08.746759,INFO,ts-config-service processed request in 366ms,normal
trace-695197,ts-order-service,2025-03-27 06:52:36.773759,INFO,ts-order-service processed request in 256ms,normal
trace-695197,ts-order-service,2025-03-27 06:52:36.740759,WARN,ts-order-service processed request in 256ms,normal
trace-601095,ts-user-service,2025-03-27 02:12:43.938759,INFO,ts-user-service processed request in 331ms,normal
trace-601095,ts-user-service,2025-03-27 02:12:43.776759,INFO,ts-user-service processed request in 331ms,normal
trace-601095,ts-user-service,2025-03-27 02:12:43.864759,INFO,ts-user-service processed request in 331ms,normal
trace-232006,ts-auth-service,2025-03-27 04:00:17.584759,ERROR,ts-auth-service request timeout after 2860ms | trace_id=trace-232006,timeout
trace-342146,ts-station-service,2025-03-27 15:23:51.943759,INFO,ts-station-service processed request in 292ms,normal
trace-205125,ts-user-service,2025-03-27 05:14:17.845759,WARN,ts-user-service processed request in 290ms,normal
trace-293301,ts-ticket-service,2025-03-27 10:41:33.922759,INFO,ts-ticket-service processed request in 257ms,normal
trace-541559,ts-config-service,2025-03-26 20:31:07.743759,INFO,ts-config-service processed request in 299ms,normal
trace-541559,ts-config-service,2025-03-26 20:31:07.885759,INFO,ts-config-service processed request in 299ms,normal
trace-541559,ts-config-service,2025-03-26 20:31:07.770759,INFO,ts-config-service processed request in 299ms,normal
trace-647045,ts-user-service,2025-03-27 07:38:53.832759,INFO,ts-user-service processed request in 296ms,normal
trace-647045,ts-user-service,2025-03-27 07:38:53.750759,INFO,ts-user-service processed request in 296ms,normal
trace-653111,ts-ticket-service,2025-03-27 07:23:35.941759,INFO,ts-ticket-service processed request in 312ms,normal
trace-974579,ts-config-service,2025-03-26 17:45:31.999759,INFO,ts-config-service processed request in 304ms,normal
trace-974579,ts-config-service,2025-03-26 17:45:31.779759,INFO,ts-config-service processed request in 304ms,normal
trace-925771,ts-config-service,2025-03-26 23:58:30.379759,ERROR,ts-config-service request timeout after 3390ms | trace_id=trace-925771,timeout
trace-925771,ts-config-service,2025-03-26 23:58:29.294759,ERROR,ts-config-service request timeout after 3390ms | trace_id=trace-925771,timeout
trace-925771,ts-config-service,2025-03-26 23:58:28.995759,ERROR,ts-config-service request timeout after 3390ms | trace_id=trace-925771,timeout
trace-120844,ts-user-service,2025-03-27 11:10:58.774759,INFO,ts-user-service processed request in 346ms,normal
trace-863986,ts-ticket-service,2025-03-27 08:43:35.933759,INFO,ts-ticket-service processed request in 247ms,normal
trace-863986,ts-ticket-service,2025-03-27 08:43:35.871759,INFO,ts-ticket-service processed request in 247ms,normal
trace-734507,ts-ticket-service,2025-03-26 20:50:21.772759,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-734507,high_error_rate
trace-734507,ts-ticket-service,2025-03-26 20:50:21.841759,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-734507,high_error_rate
trace-983348,ts-ticket-service,2025-03-27 00:49:32.852759,INFO,ts-ticket-service processed request in 240ms,normal
trace-415732,ts-ticket-service,2025-03-27 12:01:34.811747,INFO,ts-ticket-service processed request in 329ms,normal
trace-415732,ts-ticket-service,2025-03-27 12:01:34.897747,INFO,ts-ticket-service processed request in 329ms,normal
trace-415732,ts-ticket-service,2025-03-27 12:01:34.959747,INFO,ts-ticket-service processed request in 329ms,normal
trace-790653,ts-payment-service,2025-03-27 15:25:04.947747,INFO,ts-payment-service processed request in 330ms,normal
trace-520009,ts-ticket-service,2025-03-26 18:46:59.879747,INFO,ts-ticket-service processed request in 204ms,normal
trace-481351,ts-config-service,2025-03-27 07:35:10.087747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-481351,resource_exhaustion
trace-481351,ts-config-service,2025-03-27 07:35:06.582747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-481351,resource_exhaustion
trace-481351,ts-config-service,2025-03-27 07:35:07.148747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-481351,resource_exhaustion
trace-342428,ts-ticket-service,2025-03-26 20:24:35.888747,ERROR,ts-ticket-service failed due to dependency service breakdown | trace_id=trace-342428,cascade_failure
trace-342428,ts-ticket-service,2025-03-26 20:24:35.757747,ERROR,ts-ticket-service failed due to dependency service breakdown | trace_id=trace-342428,cascade_failure
trace-342428,ts-ticket-service,2025-03-26 20:24:35.934747,ERROR,ts-ticket-service failed due to dependency service breakdown | trace_id=trace-342428,cascade_failure
trace-915658,ts-config-service,2025-03-26 19:50:57.762747,INFO,ts-config-service processed request in 262ms,normal
trace-915658,ts-config-service,2025-03-26 19:50:57.944747,INFO,ts-config-service processed request in 262ms,normal
trace-915658,ts-config-service,2025-03-26 19:50:57.737747,INFO,ts-config-service processed request in 262ms,normal
trace-282994,ts-ticket-service,2025-03-26 22:38:14.913747,INFO,ts-ticket-service processed request in 367ms,normal
trace-360172,ts-order-service,2025-03-26 22:43:34.730747,ERROR,ts-order-service failed due to dependency service breakdown | trace_id=trace-360172,cascade_failure
trace-360172,ts-order-service,2025-03-26 22:43:34.928747,ERROR,ts-order-service failed due to dependency service breakdown | trace_id=trace-360172,cascade_failure
trace-343734,ts-auth-service,2025-03-27 07:14:07.899747,INFO,ts-auth-service processed request in 259ms,normal
trace-343734,ts-auth-service,2025-03-27 07:14:07.919747,INFO,ts-auth-service processed request in 259ms,normal
trace-152925,ts-user-service,2025-03-27 10:44:48.730747,INFO,ts-user-service processed request in 303ms,normal
trace-152925,ts-user-service,2025-03-27 10:44:48.723747,INFO,ts-user-service processed request in 303ms,normal
trace-152925,ts-user-service,2025-03-27 10:44:48.870747,INFO,ts-user-service processed request in 303ms,normal
trace-407358,ts-auth-service,2025-03-27 00:00:40.965747,INFO,ts-auth-service processed request in 334ms,normal
trace-407358,ts-auth-service,2025-03-27 00:00:41.020747,INFO,ts-auth-service processed request in 334ms,normal
trace-407358,ts-auth-service,2025-03-27 00:00:40.766747,INFO,ts-auth-service processed request in 334ms,normal
trace-492490,ts-payment-service,2025-03-27 10:22:46.956747,INFO,ts-payment-service processed request in 292ms,normal
trace-463688,ts-auth-service,2025-03-27 15:41:50.810747,INFO,ts-auth-service processed request in 358ms,normal
trace-463688,ts-auth-service,2025-03-27 15:41:50.846747,INFO,ts-auth-service processed request in 358ms,normal
trace-360611,ts-auth-service,2025-03-27 12:31:14.865747,INFO,ts-auth-service processed request in 326ms,normal
trace-843127,ts-ticket-service,2025-03-27 14:03:38.804747,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-843127,high_error_rate
trace-843127,ts-ticket-service,2025-03-27 14:03:38.757747,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-843127,high_error_rate
trace-943025,ts-config-service,2025-03-26 19:55:49.718747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-943025,resource_exhaustion
trace-779089,ts-auth-service,2025-03-27 06:26:14.835747,INFO,ts-auth-service processed request in 271ms,normal
trace-489373,ts-config-service,2025-03-27 03:46:31.805747,WARN,ts-config-service processed request in 323ms,normal
trace-489373,ts-config-service,2025-03-27 03:46:31.737747,INFO,ts-config-service processed request in 323ms,normal
trace-635499,ts-ticket-service,2025-03-27 16:01:59.838747,INFO,ts-ticket-service processed request in 168ms,normal
trace-635499,ts-ticket-service,2025-03-27 16:01:59.703747,INFO,ts-ticket-service processed request in 168ms,normal
trace-635499,ts-ticket-service,2025-03-27 16:01:59.751747,INFO,ts-ticket-service processed request in 168ms,normal
trace-462030,ts-auth-service,2025-03-27 16:33:10.871747,INFO,ts-auth-service processed request in 427ms,normal
trace-462030,ts-auth-service,2025-03-27 16:33:10.999747,INFO,ts-auth-service processed request in 427ms,normal
trace-462030,ts-auth-service,2025-03-27 16:33:10.729747,INFO,ts-auth-service processed request in 427ms,normal
trace-746416,ts-order-service,2025-03-27 00:12:02.889747,INFO,ts-order-service processed request in 326ms,normal
trace-746416,ts-order-service,2025-03-27 00:12:02.980747,INFO,ts-order-service processed request in 326ms,normal
trace-620279,ts-ticket-service,2025-03-27 12:54:49.851747,INFO,ts-ticket-service processed request in 307ms,normal
trace-620279,ts-ticket-service,2025-03-27 12:54:49.790747,INFO,ts-ticket-service processed request in 307ms,normal
trace-620279,ts-ticket-service,2025-03-27 12:54:49.791747,INFO,ts-ticket-service processed request in 307ms,normal
trace-391155,ts-user-service,2025-03-27 02:25:00.939747,INFO,ts-user-service processed request in 359ms,normal
trace-391155,ts-user-service,2025-03-27 02:25:00.866747,INFO,ts-user-service processed request in 359ms,normal
trace-391155,ts-user-service,2025-03-27 02:25:00.804747,INFO,ts-user-service processed request in 359ms,normal
trace-881168,ts-user-service,2025-03-27 02:22:57.864747,INFO,ts-user-service processed request in 417ms,normal
trace-881168,ts-user-service,2025-03-27 02:22:57.757747,INFO,ts-user-service processed request in 417ms,normal
trace-789054,ts-payment-service,2025-03-27 04:03:06.018747,INFO,ts-payment-service processed request in 343ms,normal
trace-916949,ts-ticket-service,2025-03-27 17:18:03.836747,ERROR,ts-ticket-service failed due to dependency service breakdown | trace_id=trace-916949,cascade_failure
trace-916949,ts-ticket-service,2025-03-27 17:18:03.953747,ERROR,ts-ticket-service failed due to dependency service breakdown | trace_id=trace-916949,cascade_failure
trace-916949,ts-ticket-service,2025-03-27 17:18:03.829747,ERROR,ts-ticket-service failed due to dependency service breakdown | trace_id=trace-916949,cascade_failure
trace-261315,ts-auth-service,2025-03-27 15:20:10.755747,INFO,ts-auth-service processed request in 306ms,normal
trace-783808,ts-station-service,2025-03-27 02:02:15.524747,ERROR,ts-station-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-783808,ts-station-service,2025-03-27 02:02:13.944747,ERROR,ts-station-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-819153,ts-payment-service,2025-03-27 09:28:23.761747,INFO,ts-payment-service processed request in 276ms,normal
trace-819153,ts-payment-service,2025-03-27 09:28:23.795747,INFO,ts-payment-service processed request in 276ms,normal
trace-819153,ts-payment-service,2025-03-27 09:28:23.791747,WARN,ts-payment-service processed request in 276ms,normal
trace-214613,ts-order-service,2025-03-27 15:43:20.745747,ERROR,ts-order-service failed due to dependency service breakdown | trace_id=trace-214613,cascade_failure
trace-868270,ts-station-service,2025-03-27 09:26:41.811747,INFO,ts-station-service processed request in 265ms,normal
trace-625165,ts-config-service,2025-03-26 21:02:23.970747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-625165,resource_exhaustion
trace-625165,ts-config-service,2025-03-26 21:02:26.543747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-625165,resource_exhaustion
trace-625165,ts-config-service,2025-03-26 21:02:25.020747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-625165,resource_exhaustion
trace-788331,ts-ticket-service,2025-03-27 13:09:26.783747,INFO,ts-ticket-service processed request in 296ms,normal
trace-788331,ts-ticket-service,2025-03-27 13:09:26.815747,INFO,ts-ticket-service processed request in 296ms,normal
trace-788331,ts-ticket-service,2025-03-27 13:09:26.778747,INFO,ts-ticket-service processed request in 296ms,normal
trace-527432,ts-ticket-service,2025-03-26 22:49:26.761747,INFO,ts-ticket-service processed request in 215ms,normal
trace-527432,ts-ticket-service,2025-03-26 22:49:26.807747,INFO,ts-ticket-service processed request in 215ms,normal
trace-527432,ts-ticket-service,2025-03-26 22:49:26.751747,WARN,ts-ticket-service processed request in 215ms,normal
trace-957001,ts-ticket-service,2025-03-27 04:28:07.854747,INFO,ts-ticket-service processed request in 309ms,normal
trace-957001,ts-ticket-service,2025-03-27 04:28:07.844747,INFO,ts-ticket-service processed request in 309ms,normal
trace-957001,ts-ticket-service,2025-03-27 04:28:07.898747,INFO,ts-ticket-service processed request in 309ms,normal
trace-519702,ts-station-service,2025-03-26 21:03:23.760747,INFO,ts-station-service processed request in 298ms,normal
trace-519702,ts-station-service,2025-03-26 21:03:23.920747,INFO,ts-station-service processed request in 298ms,normal
trace-519702,ts-station-service,2025-03-26 21:03:23.916747,INFO,ts-station-service processed request in 298ms,normal
trace-649459,ts-order-service,2025-03-27 16:04:52.856747,INFO,ts-order-service processed request in 307ms,normal
trace-964154,ts-payment-service,2025-03-27 17:15:52.711747,ERROR,ts-payment-service received illegal argument: code=497,illegal_argument
trace-964154,ts-payment-service,2025-03-27 17:15:52.697747,ERROR,ts-payment-service received illegal argument: code=481,illegal_argument
trace-762986,ts-ticket-service,2025-03-27 10:17:47.834747,INFO,ts-ticket-service processed request in 453ms,normal
trace-762986,ts-ticket-service,2025-03-27 10:17:47.981747,INFO,ts-ticket-service processed request in 453ms,normal
trace-118604,ts-station-service,2025-03-27 00:21:32.000747,INFO,ts-station-service processed request in 368ms,normal
trace-118604,ts-station-service,2025-03-27 00:21:31.822747,INFO,ts-station-service processed request in 368ms,normal
trace-659380,ts-order-service,2025-03-27 09:14:54.708747,ERROR,ts-order-service received illegal argument: code=461,illegal_argument
trace-659380,ts-order-service,2025-03-27 09:14:54.752747,ERROR,ts-order-service received illegal argument: code=457,illegal_argument
trace-208255,ts-auth-service,2025-03-26 17:58:16.881747,ERROR,ts-auth-service failed due to dependency service breakdown | trace_id=trace-208255,cascade_failure
trace-208255,ts-auth-service,2025-03-26 17:58:16.956747,ERROR,ts-auth-service failed due to dependency service breakdown | trace_id=trace-208255,cascade_failure
trace-208255,ts-auth-service,2025-03-26 17:58:16.999747,ERROR,ts-auth-service failed due to dependency service breakdown | trace_id=trace-208255,cascade_failure
trace-531652,ts-order-service,2025-03-27 00:31:41.708747,INFO,ts-order-service processed request in 269ms,normal
trace-531652,ts-order-service,2025-03-27 00:31:41.928747,INFO,ts-order-service processed request in 269ms,normal
trace-531652,ts-order-service,2025-03-27 00:31:41.937747,INFO,ts-order-service processed request in 269ms,normal
trace-555901,ts-station-service,2025-03-27 03:31:59.827747,INFO,ts-station-service processed request in 249ms,normal
trace-555901,ts-station-service,2025-03-27 03:31:59.824747,WARN,ts-station-service processed request in 249ms,normal
trace-688446,ts-config-service,2025-03-27 05:02:11.773747,INFO,ts-config-service processed request in 232ms,normal
trace-688446,ts-config-service,2025-03-27 05:02:11.916747,INFO,ts-config-service processed request in 232ms,normal
trace-688446,ts-config-service,2025-03-27 05:02:11.762747,INFO,ts-config-service processed request in 232ms,normal
trace-471535,ts-order-service,2025-03-27 01:37:58.974747,INFO,ts-order-service processed request in 321ms,normal
trace-471535,ts-order-service,2025-03-27 01:37:58.817747,INFO,ts-order-service processed request in 321ms,normal
trace-317294,ts-user-service,2025-03-27 06:16:22.869747,INFO,ts-user-service processed request in 265ms,normal
trace-317294,ts-user-service,2025-03-27 06:16:22.773747,INFO,ts-user-service processed request in 265ms,normal
trace-317294,ts-user-service,2025-03-27 06:16:22.779747,WARN,ts-user-service processed request in 265ms,normal
trace-319686,ts-user-service,2025-03-26 19:53:59.781747,INFO,ts-user-service processed request in 348ms,normal
trace-319686,ts-user-service,2025-03-26 19:53:59.744747,INFO,ts-user-service processed request in 348ms,normal
trace-466466,ts-config-service,2025-03-26 22:03:34.965747,INFO,ts-config-service processed request in 349ms,normal
trace-466466,ts-config-service,2025-03-26 22:03:35.032747,INFO,ts-config-service processed request in 349ms,normal
trace-466466,ts-config-service,2025-03-26 22:03:35.019747,INFO,ts-config-service processed request in 349ms,normal
trace-907959,ts-payment-service,2025-03-27 00:13:37.765747,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-907959,cascade_failure
trace-907959,ts-payment-service,2025-03-27 00:13:37.738747,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-907959,cascade_failure
trace-907959,ts-payment-service,2025-03-27 00:13:37.767747,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-907959,cascade_failure
trace-204251,ts-ticket-service,2025-03-27 03:32:50.883747,INFO,ts-ticket-service processed request in 257ms,normal
trace-212964,ts-auth-service,2025-03-27 03:48:54.728747,ERROR,ts-auth-service received illegal argument: code=454,illegal_argument
trace-212964,ts-auth-service,2025-03-27 03:48:54.728747,ERROR,ts-auth-service received illegal argument: code=424,illegal_argument
trace-250551,ts-payment-service,2025-03-27 07:46:02.939747,WARN,ts-payment-service processed request in 331ms,normal
trace-250551,ts-payment-service,2025-03-27 07:46:02.971747,INFO,ts-payment-service processed request in 331ms,normal
trace-250551,ts-payment-service,2025-03-27 07:46:02.912747,WARN,ts-payment-service processed request in 331ms,normal
trace-453386,ts-order-service,2025-03-27 05:37:58.936747,INFO,ts-order-service processed request in 276ms,normal
trace-880534,ts-payment-service,2025-03-27 16:00:03.723747,INFO,ts-payment-service processed request in 261ms,normal
trace-880534,ts-payment-service,2025-03-27 16:00:03.814747,WARN,ts-payment-service processed request in 261ms,normal
trace-761753,ts-user-service,2025-03-27 00:38:42.047747,INFO,ts-user-service processed request in 380ms,normal
trace-761753,ts-user-service,2025-03-27 00:38:41.817747,INFO,ts-user-service processed request in 380ms,normal
trace-202127,ts-user-service,2025-03-27 03:04:00.791747,ERROR,ts-user-service received illegal argument: code=498,illegal_argument
trace-202127,ts-user-service,2025-03-27 03:04:00.763747,ERROR,ts-user-service received illegal argument: code=478,illegal_argument
trace-202127,ts-user-service,2025-03-27 03:04:00.749747,ERROR,ts-user-service received illegal argument: code=488,illegal_argument
trace-651710,ts-config-service,2025-03-27 09:19:40.729747,INFO,ts-config-service processed request in 331ms,normal
trace-651710,ts-config-service,2025-03-27 09:19:40.807747,INFO,ts-config-service processed request in 331ms,normal
trace-651710,ts-config-service,2025-03-27 09:19:40.791747,INFO,ts-config-service processed request in 331ms,normal
trace-334253,ts-user-service,2025-03-27 05:56:16.725747,INFO,ts-user-service processed request in 258ms,normal
trace-334253,ts-user-service,2025-03-27 05:56:16.871747,INFO,ts-user-service processed request in 258ms,normal
trace-334253,ts-user-service,2025-03-27 05:56:16.717747,INFO,ts-user-service processed request in 258ms,normal
trace-825239,ts-order-service,2025-03-27 07:12:29.818747,INFO,ts-order-service processed request in 239ms,normal
trace-384656,ts-config-service,2025-03-27 02:16:51.837747,INFO,ts-config-service processed request in 271ms,normal
trace-384656,ts-config-service,2025-03-27 02:16:51.909747,INFO,ts-config-service processed request in 271ms,normal
trace-826859,ts-auth-service,2025-03-27 10:14:31.823747,INFO,ts-auth-service processed request in 293ms,normal
trace-826859,ts-auth-service,2025-03-27 10:14:31.921747,INFO,ts-auth-service processed request in 293ms,normal
trace-826859,ts-auth-service,2025-03-27 10:14:31.912747,INFO,ts-auth-service processed request in 293ms,normal
trace-264377,ts-auth-service,2025-03-27 12:02:23.845747,INFO,ts-auth-service processed request in 246ms,normal
trace-264377,ts-auth-service,2025-03-27 12:02:23.712747,INFO,ts-auth-service processed request in 246ms,normal
trace-264377,ts-auth-service,2025-03-27 12:02:23.898747,INFO,ts-auth-service processed request in 246ms,normal
trace-158391,ts-user-service,2025-03-27 17:10:37.892747,INFO,ts-user-service processed request in 299ms,normal
trace-158391,ts-user-service,2025-03-27 17:10:37.774747,INFO,ts-user-service processed request in 299ms,normal
trace-158391,ts-user-service,2025-03-27 17:10:37.992747,INFO,ts-user-service processed request in 299ms,normal
trace-335357,ts-order-service,2025-03-27 06:52:51.825747,INFO,ts-order-service processed request in 215ms,normal
trace-335357,ts-order-service,2025-03-27 06:52:51.775747,INFO,ts-order-service processed request in 215ms,normal
trace-994556,ts-user-service,2025-03-27 13:36:44.729747,INFO,ts-user-service processed request in 243ms,normal
trace-966192,ts-order-service,2025-03-27 07:46:33.010747,INFO,ts-order-service processed request in 333ms,normal
trace-172823,ts-ticket-service,2025-03-27 02:17:56.882747,INFO,ts-ticket-service processed request in 330ms,normal
trace-172823,ts-ticket-service,2025-03-27 02:17:56.951747,INFO,ts-ticket-service processed request in 330ms,normal
trace-991080,ts-user-service,2025-03-27 10:47:12.870747,INFO,ts-user-service processed request in 280ms,normal
trace-991080,ts-user-service,2025-03-27 10:47:12.939747,INFO,ts-user-service processed request in 280ms,normal
trace-609517,ts-station-service,2025-03-26 18:12:49.773747,WARN,ts-station-service processed request in 249ms,normal
trace-938501,ts-ticket-service,2025-03-27 10:16:36.836747,INFO,ts-ticket-service processed request in 248ms,normal
trace-509896,ts-auth-service,2025-03-26 19:03:54.937747,INFO,ts-auth-service processed request in 281ms,normal
trace-509896,ts-auth-service,2025-03-26 19:03:54.871747,INFO,ts-auth-service processed request in 281ms,normal
trace-115532,ts-user-service,2025-03-27 12:03:32.959747,INFO,ts-user-service processed request in 332ms,normal
trace-115532,ts-user-service,2025-03-27 12:03:32.813747,WARN,ts-user-service processed request in 332ms,normal
trace-115532,ts-user-service,2025-03-27 12:03:32.892747,INFO,ts-user-service processed request in 332ms,normal
trace-662761,ts-config-service,2025-03-26 21:30:54.015747,INFO,ts-config-service processed request in 346ms,normal
trace-583906,ts-ticket-service,2025-03-27 08:47:01.815747,INFO,ts-ticket-service processed request in 275ms,normal
trace-583906,ts-ticket-service,2025-03-27 08:47:01.897747,INFO,ts-ticket-service processed request in 275ms,normal
trace-583906,ts-ticket-service,2025-03-27 08:47:01.889747,WARN,ts-ticket-service processed request in 275ms,normal
trace-337359,ts-config-service,2025-03-27 14:38:48.768747,ERROR,ts-config-service failed due to dependency service breakdown | trace_id=trace-337359,cascade_failure
trace-337359,ts-config-service,2025-03-27 14:38:48.723747,ERROR,ts-config-service failed due to dependency service breakdown | trace_id=trace-337359,cascade_failure
trace-337359,ts-config-service,2025-03-27 14:38:48.814747,ERROR,ts-config-service failed due to dependency service breakdown | trace_id=trace-337359,cascade_failure
trace-498730,ts-payment-service,2025-03-27 03:28:12.773747,INFO,ts-payment-service processed request in 313ms,normal
trace-899259,ts-payment-service,2025-03-27 08:16:48.943747,INFO,ts-payment-service processed request in 258ms,normal
trace-376503,ts-config-service,2025-03-27 00:47:33.552747,ERROR,ts-config-service request timeout after 2740ms | trace_id=trace-376503,timeout
trace-973791,ts-config-service,2025-03-27 12:48:35.470747,ERROR,ts-config-service request timeout after 3660ms | trace_id=trace-973791,timeout
trace-231276,ts-config-service,2025-03-27 05:50:55.023747,INFO,ts-config-service processed request in 341ms,normal
trace-231276,ts-config-service,2025-03-27 05:50:55.006747,INFO,ts-config-service processed request in 341ms,normal
trace-231276,ts-config-service,2025-03-27 05:50:54.965747,INFO,ts-config-service processed request in 341ms,normal
trace-418529,ts-ticket-service,2025-03-26 23:37:37.836747,INFO,ts-ticket-service processed request in 307ms,normal
trace-418529,ts-ticket-service,2025-03-26 23:37:37.897747,INFO,ts-ticket-service processed request in 307ms,normal
trace-147465,ts-auth-service,2025-03-27 09:18:10.879747,INFO,ts-auth-service processed request in 236ms,normal
trace-147465,ts-auth-service,2025-03-27 09:18:10.917747,INFO,ts-auth-service processed request in 236ms,normal
trace-147465,ts-auth-service,2025-03-27 09:18:10.877747,INFO,ts-auth-service processed request in 236ms,normal
trace-892323,ts-station-service,2025-03-27 14:47:21.829747,INFO,ts-station-service processed request in 310ms,normal
trace-892323,ts-station-service,2025-03-27 14:47:21.806747,INFO,ts-station-service processed request in 310ms,normal
trace-892323,ts-station-service,2025-03-27 14:47:21.902747,INFO,ts-station-service processed request in 310ms,normal
trace-427208,ts-auth-service,2025-03-27 16:58:32.789747,WARN,ts-auth-service processed request in 353ms,normal
trace-427208,ts-auth-service,2025-03-27 16:58:32.765747,INFO,ts-auth-service processed request in 353ms,normal
trace-264178,ts-config-service,2025-03-27 05:51:56.623747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-264178,resource_exhaustion
trace-264178,ts-config-service,2025-03-27 05:51:58.154747,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-264178,resource_exhaustion
trace-424762,ts-ticket-service,2025-03-27 05:58:34.917747,INFO,ts-ticket-service processed request in 367ms,normal
trace-424762,ts-ticket-service,2025-03-27 05:58:34.999747,INFO,ts-ticket-service processed request in 367ms,normal
trace-424762,ts-ticket-service,2025-03-27 05:58:34.754747,INFO,ts-ticket-service processed request in 367ms,normal
trace-101429,ts-payment-service,2025-03-26 20:29:03.767747,INFO,ts-payment-service processed request in 364ms,normal
trace-204949,ts-payment-service,2025-03-27 06:33:19.946747,INFO,ts-payment-service processed request in 383ms,normal
trace-307547,ts-auth-service,2025-03-27 13:31:19.739747,INFO,ts-auth-service processed request in 315ms,normal
trace-596816,ts-config-service,2025-03-27 12:46:22.861747,INFO,ts-config-service processed request in 329ms,normal
trace-596816,ts-config-service,2025-03-27 12:46:22.804747,WARN,ts-config-service processed request in 329ms,normal
trace-596816,ts-config-service,2025-03-27 12:46:22.830747,INFO,ts-config-service processed request in 329ms,normal
trace-728771,ts-config-service,2025-03-27 07:32:33.701747,INFO,ts-config-service processed request in 370ms,normal
trace-728771,ts-config-service,2025-03-27 07:32:33.844747,INFO,ts-config-service processed request in 370ms,normal
trace-128648,ts-user-service,2025-03-27 09:13:43.926747,INFO,ts-user-service processed request in 322ms,normal
