trace_id,service,duration_ms,timestamp,status,call_path,anomaly_type,path_length,hour,service_ts-auth-service,service_ts-config-service,service_ts-order-service,service_ts-payment-service,service_ts-station-service,service_ts-ticket-service,service_ts-user-service,duration_norm,path_length_norm
trace-621937,ts-ticket-service,297,2025-03-27 01:41:44.687745,success,ts-user-service->ts-payment-service->ts-auth-service->ts-station-service,normal,4,1,False,False,False,False,False,True,False,0.006588628762541807,0.5
trace-500383,ts-auth-service,291,2025-03-27 15:39:15.687745,failed,ts-auth-service->ts-order-service->ts-payment-service,cascade_failure,3,15,True,False,False,False,False,False,False,0.006387959866220736,0.0
trace-993523,ts-auth-service,316,2025-03-26 18:14:43.687745,success,ts-config-service->ts-order-service->ts-payment-service->ts-station-service,normal,4,18,True,False,False,False,False,False,False,0.007224080267558528,0.5
trace-449067,ts-order-service,372,2025-03-27 08:42:53.687745,success,ts-ticket-service->ts-payment-service->ts-user-service->ts-auth-service,normal,4,8,False,False,True,False,False,False,False,0.009096989966555185,0.5
trace-615708,ts-auth-service,343,2025-03-27 11:54:28.687745,success,ts-auth-service->ts-station-service->ts-ticket-service,normal,3,11,True,False,False,False,False,False,False,0.008127090301003346,0.0
trace-187109,ts-ticket-service,246,2025-03-26 23:26:46.687745,success,ts-user-service->ts-config-service->ts-auth-service->ts-order-service->ts-station-service,normal,5,23,False,False,False,False,False,True,False,0.004882943143812709,1.0
trace-812390,ts-config-service,368,2025-03-27 12:44:01.687745,success,ts-payment-service->ts-user-service->ts-ticket-service->ts-station-service,normal,4,12,False,True,False,False,False,False,False,0.008963210702341138,0.5
trace-103977,ts-ticket-service,315,2025-03-26 22:46:58.687745,success,ts-payment-service->ts-ticket-service->ts-auth-service->ts-config-service,normal,4,22,False,False,False,False,False,True,False,0.0071906354515050164,0.5
trace-260057,ts-auth-service,334,2025-03-27 12:35:42.687745,success,ts-station-service->ts-ticket-service->ts-payment-service,normal,3,12,True,False,False,False,False,False,False,0.00782608695652174,0.0
trace-993702,ts-ticket-service,373,2025-03-26 21:27:28.687745,success,ts-config-service->ts-auth-service->ts-station-service->ts-payment-service->ts-user-service,normal,5,21,False,False,False,False,False,True,False,0.009130434782608696,1.0
trace-589770,ts-payment-service,244,2025-03-27 14:23:51.687745,success,ts-station-service->ts-order-service->ts-user-service,normal,3,14,False,False,False,True,False,False,False,0.0048160535117056855,0.0
trace-479170,ts-order-service,298,2025-03-27 16:46:53.687745,success,ts-order-service->ts-station-service->ts-auth-service->ts-ticket-service,normal,4,16,False,False,True,False,False,False,False,0.006622073578595318,0.5
trace-415974,ts-user-service,273,2025-03-27 12:01:44.687745,success,ts-auth-service->ts-config-service->ts-user-service,normal,3,12,False,False,False,False,False,False,True,0.005785953177257526,0.0
trace-422541,ts-auth-service,221,2025-03-27 15:22:33.687745,success,ts-ticket-service->ts-payment-service->ts-config-service->ts-user-service->ts-order-service,normal,5,15,True,False,False,False,False,False,False,0.004046822742474917,1.0
trace-258141,ts-auth-service,317,2025-03-27 14:09:57.687745,success,ts-ticket-service->ts-auth-service->ts-station-service->ts-payment-service->ts-order-service,normal,5,14,True,False,False,False,False,False,False,0.00725752508361204,1.0
trace-474254,ts-station-service,425,2025-03-27 07:58:48.687745,success,ts-order-service->ts-ticket-service->ts-auth-service,normal,3,7,False,False,False,False,True,False,False,0.010869565217391304,0.0
trace-939940,ts-payment-service,207,2025-03-27 07:01:24.687745,success,ts-config-service->ts-order-service->ts-payment-service,normal,3,7,False,False,False,True,False,False,False,0.0035785953177257528,0.0
trace-803154,ts-ticket-service,298,2025-03-26 19:01:48.687745,success,ts-station-service->ts-config-service->ts-order-service,normal,3,19,False,False,False,False,False,True,False,0.006622073578595318,0.0
trace-656999,ts-ticket-service,332,2025-03-27 11:59:09.687745,success,ts-order-service->ts-payment-service->ts-ticket-service,normal,3,11,False,False,False,False,False,True,False,0.007759197324414716,0.0
trace-344844,ts-user-service,306,2025-03-27 06:09:42.687745,success,ts-payment-service->ts-station-service->ts-auth-service->ts-user-service,normal,4,6,False,False,False,False,False,False,True,0.006889632107023412,0.5
trace-859185,ts-station-service,100,2025-03-27 14:58:15.687745,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,14,False,False,False,False,True,False,False,0.0,0.0
trace-524832,ts-config-service,235,2025-03-27 07:52:29.687745,success,ts-auth-service->ts-order-service->ts-payment-service,normal,3,7,False,True,False,False,False,False,False,0.004515050167224081,0.0
trace-145867,ts-order-service,311,2025-03-27 10:42:43.687745,success,ts-config-service->ts-auth-service->ts-payment-service,normal,3,10,False,False,True,False,False,False,False,0.007056856187290969,0.0
trace-305597,ts-payment-service,2620,2025-03-26 17:25:34.687745,success,ts-order-service->ts-payment-service->ts-user-service->ts-station-service,timeout,4,17,False,False,False,True,False,False,False,0.0842809364548495,0.5
trace-130731,ts-payment-service,190,2025-03-27 13:00:57.687745,success,ts-order-service->ts-auth-service->ts-station-service->ts-ticket-service,normal,4,13,False,False,False,True,False,False,False,0.003010033444816054,0.5
trace-104394,ts-ticket-service,100,2025-03-27 08:36:04.687745,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,8,False,False,False,False,False,True,False,0.0,0.0
trace-503754,ts-order-service,347,2025-03-27 15:24:15.687745,success,ts-user-service->ts-order-service->ts-config-service,normal,3,15,False,False,True,False,False,False,False,0.008260869565217393,0.0
trace-210136,ts-ticket-service,302,2025-03-26 19:40:39.687745,success,ts-config-service->ts-station-service->ts-payment-service->ts-order-service->ts-ticket-service,normal,5,19,False,False,False,False,False,True,False,0.006755852842809365,1.0
trace-193811,ts-order-service,311,2025-03-27 07:16:46.687745,success,ts-user-service->ts-auth-service->ts-ticket-service,normal,3,7,False,False,True,False,False,False,False,0.007056856187290969,0.0
trace-952797,ts-user-service,353,2025-03-27 13:04:38.687745,success,ts-config-service->ts-payment-service->ts-ticket-service,normal,3,13,False,False,False,False,False,False,True,0.008461538461538461,0.0
trace-883850,ts-station-service,311,2025-03-27 13:43:41.687745,success,ts-config-service->ts-payment-service->ts-station-service->ts-ticket-service,normal,4,13,False,False,False,False,True,False,False,0.007056856187290969,0.5
trace-147801,ts-payment-service,345,2025-03-27 13:30:27.687745,success,ts-user-service->ts-auth-service->ts-station-service->ts-order-service,normal,4,13,False,False,False,True,False,False,False,0.008193979933110369,0.5
trace-856818,ts-auth-service,285,2025-03-26 22:51:28.687745,success,ts-station-service->ts-payment-service->ts-auth-service,normal,3,22,True,False,False,False,False,False,False,0.006187290969899666,0.0
trace-986467,ts-ticket-service,365,2025-03-26 18:10:05.687745,success,ts-auth-service->ts-config-service->ts-order-service->ts-station-service->ts-ticket-service,normal,5,18,False,False,False,False,False,True,False,0.008862876254180602,1.0
trace-316041,ts-auth-service,100,2025-03-27 01:23:54.687745,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,1,True,False,False,False,False,False,False,0.0,0.0
trace-840471,ts-order-service,309,2025-03-27 12:58:57.687745,success,ts-user-service->ts-station-service->ts-payment-service->ts-ticket-service,normal,4,12,False,False,True,False,False,False,False,0.006989966555183948,0.5
trace-647971,ts-ticket-service,236,2025-03-27 17:12:11.687745,success,ts-config-service->ts-ticket-service->ts-station-service,normal,3,17,False,False,False,False,False,True,False,0.004548494983277593,0.0
trace-897392,ts-payment-service,314,2025-03-27 15:16:53.687745,success,ts-ticket-service->ts-order-service->ts-config-service,normal,3,15,False,False,False,True,False,False,False,0.007157190635451505,0.0
trace-210922,ts-order-service,258,2025-03-27 01:47:29.687745,success,ts-payment-service->ts-station-service->ts-order-service->ts-ticket-service->ts-config-service,normal,5,1,False,False,True,False,False,False,False,0.00528428093645485,1.0
trace-236082,ts-payment-service,268,2025-03-27 09:56:43.687745,success,ts-config-service->ts-station-service->ts-ticket-service->ts-auth-service->ts-user-service,normal,5,9,False,False,False,True,False,False,False,0.0056187290969899675,1.0
trace-614232,ts-station-service,259,2025-03-27 12:56:15.687745,success,ts-ticket-service->ts-auth-service->ts-user-service,normal,3,12,False,False,False,False,True,False,False,0.005317725752508362,0.0
trace-142276,ts-ticket-service,246,2025-03-27 01:02:22.687745,success,ts-config-service->ts-order-service->ts-payment-service->ts-user-service->ts-ticket-service,normal,5,1,False,False,False,False,False,True,False,0.004882943143812709,1.0
trace-673602,ts-payment-service,406,2025-03-27 16:47:08.687745,success,ts-payment-service->ts-station-service->ts-auth-service->ts-config-service->ts-user-service,normal,5,16,False,False,False,True,False,False,False,0.010234113712374582,1.0
trace-624813,ts-order-service,366,2025-03-27 16:10:59.687745,success,ts-payment-service->ts-auth-service->ts-config-service,normal,3,16,False,False,True,False,False,False,False,0.008896321070234114,0.0
trace-303585,ts-user-service,396,2025-03-27 12:24:56.687745,success,ts-user-service->ts-config-service->ts-order-service->ts-ticket-service,normal,4,12,False,False,False,False,False,False,True,0.009899665551839465,0.5
trace-713501,ts-config-service,2380,2025-03-27 15:56:37.687745,success,ts-station-service->ts-payment-service->ts-ticket-service->ts-auth-service,timeout,4,15,False,True,False,False,False,False,False,0.07625418060200669,0.5
trace-988055,ts-auth-service,303,2025-03-27 00:43:50.687745,success,ts-payment-service->ts-ticket-service->ts-order-service->ts-config-service,normal,4,0,True,False,False,False,False,False,False,0.006789297658862877,0.5
trace-939748,ts-payment-service,235,2025-03-27 01:13:07.687745,success,ts-auth-service->ts-order-service->ts-ticket-service->ts-payment-service->ts-station-service,normal,5,1,False,False,False,True,False,False,False,0.004515050167224081,1.0
trace-706144,ts-payment-service,2650,2025-03-27 04:03:06.687745,success,ts-user-service->ts-order-service->ts-auth-service->ts-payment-service->ts-station-service,timeout,5,4,False,False,False,True,False,False,False,0.08528428093645485,1.0
trace-221047,ts-auth-service,254,2025-03-27 02:31:34.687745,success,ts-ticket-service->ts-order-service->ts-payment-service,normal,3,2,True,False,False,False,False,False,False,0.005150501672240803,0.0
trace-603675,ts-user-service,361,2025-03-27 16:58:40.687745,success,ts-auth-service->ts-order-service->ts-station-service,normal,3,16,False,False,False,False,False,False,True,0.008729096989966555,0.0
trace-904093,ts-config-service,280,2025-03-27 07:56:04.687745,success,ts-auth-service->ts-user-service->ts-order-service,normal,3,7,False,True,False,False,False,False,False,0.006020066889632107,0.0
trace-750120,ts-ticket-service,353,2025-03-26 21:44:02.687745,failed,ts-station-service->ts-user-service->ts-auth-service,high_error_rate,3,21,False,False,False,False,False,True,False,0.008461538461538461,0.0
trace-668149,ts-station-service,3300,2025-03-27 06:40:02.687745,success,ts-user-service->ts-order-service->ts-payment-service,timeout,3,6,False,False,False,False,True,False,False,0.10702341137123746,0.0
trace-416069,ts-payment-service,415,2025-03-27 13:25:42.687745,success,ts-station-service->ts-order-service->ts-payment-service->ts-auth-service,normal,4,13,False,False,False,True,False,False,False,0.010535117056856188,0.5
trace-999837,ts-order-service,226,2025-03-27 09:00:17.687745,success,ts-order-service->ts-auth-service->ts-config-service,normal,3,9,False,False,True,False,False,False,False,0.004214046822742476,0.0
trace-495372,ts-payment-service,362,2025-03-26 23:59:19.687745,success,ts-config-service->ts-payment-service->ts-station-service->ts-ticket-service,normal,4,23,False,False,False,True,False,False,False,0.008762541806020067,0.5
trace-832205,ts-ticket-service,357,2025-03-27 06:44:29.687745,success,ts-config-service->ts-user-service->ts-payment-service->ts-auth-service->ts-order-service,normal,5,6,False,False,False,False,False,True,False,0.008595317725752508,1.0
trace-424909,ts-order-service,251,2025-03-26 21:18:21.687745,success,ts-order-service->ts-auth-service->ts-config-service,normal,3,21,False,False,True,False,False,False,False,0.005050167224080268,0.0
trace-960026,ts-config-service,350,2025-03-27 13:00:54.687745,success,ts-ticket-service->ts-config-service->ts-auth-service->ts-user-service,normal,4,13,False,True,False,False,False,False,False,0.008361204013377926,0.5
trace-614414,ts-config-service,316,2025-03-26 22:55:19.687745,success,ts-config-service->ts-ticket-service->ts-order-service->ts-auth-service->ts-user-service,normal,5,22,False,True,False,False,False,False,False,0.007224080267558528,1.0
trace-358769,ts-auth-service,288,2025-03-26 21:14:18.687745,success,ts-payment-service->ts-order-service->ts-user-service->ts-config-service,normal,4,21,True,False,False,False,False,False,False,0.006287625418060201,0.5
trace-570852,ts-auth-service,258,2025-03-26 23:23:28.687745,success,ts-user-service->ts-config-service->ts-station-service,normal,3,23,True,False,False,False,False,False,False,0.00528428093645485,0.0
trace-490191,ts-ticket-service,264,2025-03-26 20:50:19.687745,success,ts-order-service->ts-auth-service->ts-payment-service->ts-station-service->ts-config-service,normal,5,20,False,False,False,False,False,True,False,0.0054849498327759205,1.0
trace-494663,ts-order-service,4020,2025-03-26 18:02:45.687745,success,ts-config-service->ts-station-service->ts-ticket-service->ts-user-service->ts-order-service,timeout,5,18,False,False,True,False,False,False,False,0.13110367892976588,1.0
trace-870023,ts-order-service,300,2025-03-27 03:22:18.687745,failed,ts-auth-service->ts-order-service->ts-payment-service,cascade_failure,3,3,False,False,True,False,False,False,False,0.006688963210702342,0.0
trace-895217,ts-config-service,339,2025-03-27 03:51:53.687745,success,ts-ticket-service->ts-config-service->ts-payment-service->ts-user-service,normal,4,3,False,True,False,False,False,False,False,0.007993311036789299,0.5
trace-138460,ts-order-service,30000,2025-03-27 04:17:27.687745,success,ts-user-service->ts-user-service->ts-user-service,infinite_loop,3,4,False,False,True,False,False,False,False,1.0,0.0
trace-164116,ts-ticket-service,261,2025-03-26 23:07:23.687745,success,ts-auth-service->ts-ticket-service->ts-config-service,normal,3,23,False,False,False,False,False,True,False,0.005384615384615385,0.0
trace-891358,ts-ticket-service,354,2025-03-26 17:34:41.687745,success,ts-payment-service->ts-user-service->ts-ticket-service->ts-order-service->ts-station-service,normal,5,17,False,False,False,False,False,True,False,0.008494983277591973,1.0
trace-202448,ts-auth-service,232,2025-03-26 23:36:35.687745,success,ts-user-service->ts-station-service->ts-order-service->ts-config-service,normal,4,23,True,False,False,False,False,False,False,0.004414715719063544,0.5
trace-563785,ts-config-service,279,2025-03-27 06:32:01.687745,success,ts-config-service->ts-auth-service->ts-station-service,normal,3,6,False,True,False,False,False,False,False,0.005986622073578595,0.0
trace-987804,ts-payment-service,301,2025-03-27 05:31:16.687745,success,ts-payment-service->ts-user-service->ts-ticket-service->ts-order-service,normal,4,5,False,False,False,True,False,False,False,0.006722408026755854,0.5
trace-269866,ts-user-service,305,2025-03-26 20:50:40.687745,success,ts-auth-service->ts-ticket-service->ts-station-service->ts-payment-service,normal,4,20,False,False,False,False,False,False,True,0.006856187290969901,0.5
trace-254665,ts-user-service,291,2025-03-27 00:54:48.687745,success,ts-station-service->ts-auth-service->ts-order-service->ts-ticket-service->ts-user-service,normal,5,0,False,False,False,False,False,False,True,0.006387959866220736,1.0
trace-549430,ts-user-service,319,2025-03-27 08:12:08.687745,success,ts-ticket-service->ts-payment-service->ts-config-service,normal,3,8,False,False,False,False,False,False,True,0.0073244147157190635,0.0
trace-816379,ts-user-service,334,2025-03-27 09:47:49.687745,success,ts-order-service->ts-payment-service->ts-user-service->ts-auth-service,normal,4,9,False,False,False,False,False,False,True,0.00782608695652174,0.5
trace-318361,ts-ticket-service,336,2025-03-26 21:21:33.687745,success,ts-ticket-service->ts-payment-service->ts-user-service->ts-auth-service,normal,4,21,False,False,False,False,False,True,False,0.007892976588628763,0.5
trace-733069,ts-user-service,250,2025-03-27 12:45:51.687745,success,ts-ticket-service->ts-payment-service->ts-station-service->ts-config-service->ts-auth-service,normal,5,12,False,False,False,False,False,False,True,0.005016722408026756,1.0
trace-154649,ts-payment-service,285,2025-03-27 02:31:52.687745,success,ts-order-service->ts-auth-service->ts-station-service->ts-ticket-service->ts-payment-service,normal,5,2,False,False,False,True,False,False,False,0.006187290969899666,1.0
trace-812427,ts-user-service,3590,2025-03-27 08:49:06.687745,success,ts-payment-service->ts-auth-service->ts-config-service,timeout,3,8,False,False,False,False,False,False,True,0.11672240802675585,0.0
trace-915184,ts-auth-service,344,2025-03-27 08:45:41.687745,success,ts-auth-service->ts-order-service->ts-station-service,normal,3,8,True,False,False,False,False,False,False,0.008160535117056857,0.0
trace-974768,ts-config-service,231,2025-03-26 19:20:19.687745,success,ts-ticket-service->ts-user-service->ts-station-service,normal,3,19,False,True,False,False,False,False,False,0.004381270903010033,0.0
trace-538430,ts-auth-service,317,2025-03-27 14:16:40.687745,success,ts-config-service->ts-ticket-service->ts-payment-service->ts-auth-service->ts-order-service,normal,5,14,True,False,False,False,False,False,False,0.00725752508361204,1.0
trace-429536,ts-payment-service,201,2025-03-27 10:20:38.687745,success,ts-payment-service->ts-auth-service->ts-ticket-service->ts-station-service->ts-order-service,normal,5,10,False,False,False,True,False,False,False,0.0033779264214046823,1.0
trace-872533,ts-station-service,302,2025-03-27 00:04:57.687745,success,ts-ticket-service->ts-config-service->ts-auth-service->ts-station-service->ts-user-service,normal,5,0,False,False,False,False,True,False,False,0.006755852842809365,1.0
trace-266498,ts-config-service,100,2025-03-27 01:26:33.687745,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,1,False,True,False,False,False,False,False,0.0,0.0
trace-352958,ts-auth-service,252,2025-03-26 22:08:34.687745,success,ts-config-service->ts-user-service->ts-ticket-service,normal,3,22,True,False,False,False,False,False,False,0.0050836120401337795,0.0
trace-320261,ts-payment-service,258,2025-03-27 02:40:36.687745,success,ts-ticket-service->ts-payment-service->ts-user-service,normal,3,2,False,False,False,True,False,False,False,0.00528428093645485,0.0
trace-289018,ts-payment-service,338,2025-03-27 15:09:28.687745,success,ts-user-service->ts-payment-service->ts-config-service,normal,3,15,False,False,False,True,False,False,False,0.007959866220735787,0.0
trace-605566,ts-order-service,222,2025-03-27 13:34:06.687745,success,ts-config-service->ts-ticket-service->ts-auth-service,normal,3,13,False,False,True,False,False,False,False,0.004080267558528429,0.0
trace-782883,ts-ticket-service,268,2025-03-26 23:29:07.687745,success,ts-order-service->ts-ticket-service->ts-config-service->ts-payment-service->ts-station-service,normal,5,23,False,False,False,False,False,True,False,0.0056187290969899675,1.0
trace-159985,ts-config-service,6580,2025-03-27 06:36:20.687745,failed,ts-station-service->ts-auth-service->ts-order-service->ts-payment-service->ts-user-service,resource_exhaustion,5,6,False,True,False,False,False,False,False,0.21672240802675585,1.0
trace-977815,ts-ticket-service,268,2025-03-26 21:12:49.687745,success,ts-station-service->ts-user-service->ts-order-service->ts-auth-service->ts-config-service,normal,5,21,False,False,False,False,False,True,False,0.0056187290969899675,1.0
trace-208596,ts-station-service,288,2025-03-27 01:51:41.687745,success,ts-user-service->ts-station-service->ts-config-service,normal,3,1,False,False,False,False,True,False,False,0.006287625418060201,0.0
trace-296272,ts-user-service,337,2025-03-27 16:15:06.687745,success,ts-ticket-service->ts-station-service->ts-payment-service->ts-order-service->ts-config-service,normal,5,16,False,False,False,False,False,False,True,0.007926421404682275,1.0
trace-379069,ts-payment-service,321,2025-03-27 10:36:57.687745,success,ts-auth-service->ts-ticket-service->ts-order-service->ts-station-service,normal,4,10,False,False,False,True,False,False,False,0.007391304347826087,0.5
trace-542816,ts-config-service,6260,2025-03-26 21:26:11.688745,failed,ts-ticket-service->ts-config-service->ts-order-service,resource_exhaustion,3,21,False,True,False,False,False,False,False,0.20602006688963212,0.0
trace-326531,ts-ticket-service,283,2025-03-27 14:24:08.688745,success,ts-ticket-service->ts-order-service->ts-auth-service,normal,3,14,False,False,False,False,False,True,False,0.006120401337792642,0.0
trace-818537,ts-order-service,318,2025-03-27 16:56:12.688745,success,ts-station-service->ts-user-service->ts-payment-service->ts-config-service,normal,4,16,False,False,True,False,False,False,False,0.007290969899665552,0.5
trace-533343,ts-user-service,293,2025-03-27 00:37:24.688745,success,ts-auth-service->ts-ticket-service->ts-station-service->ts-user-service,normal,4,0,False,False,False,False,False,False,True,0.00645484949832776,0.5
trace-994237,ts-config-service,322,2025-03-27 13:12:36.688745,failed,ts-auth-service->ts-order-service->ts-payment-service,cascade_failure,3,13,False,True,False,False,False,False,False,0.007424749163879599,0.0
trace-554275,ts-station-service,275,2025-03-27 08:31:49.688745,success,ts-station-service->ts-user-service->ts-config-service,normal,3,8,False,False,False,False,True,False,False,0.005852842809364548,0.0
trace-134090,ts-config-service,290,2025-03-27 02:50:57.688745,success,ts-auth-service->ts-order-service->ts-user-service->ts-config-service,normal,4,2,False,True,False,False,False,False,False,0.006354515050167224,0.5
trace-745694,ts-config-service,250,2025-03-26 19:01:10.688745,success,ts-auth-service->ts-order-service->ts-station-service->ts-user-service->ts-config-service,normal,5,19,False,True,False,False,False,False,False,0.005016722408026756,1.0
trace-734085,ts-user-service,298,2025-03-27 09:08:31.688745,success,ts-payment-service->ts-user-service->ts-ticket-service->ts-config-service,normal,4,9,False,False,False,False,False,False,True,0.006622073578595318,0.5
trace-667193,ts-config-service,5180,2025-03-27 14:09:40.688745,failed,ts-order-service->ts-ticket-service->ts-user-service->ts-auth-service->ts-payment-service,resource_exhaustion,5,14,False,True,False,False,False,False,False,0.16989966555183947,1.0
trace-150077,ts-config-service,244,2025-03-27 06:27:44.688745,success,ts-config-service->ts-ticket-service->ts-order-service->ts-user-service->ts-payment-service,normal,5,6,False,True,False,False,False,False,False,0.0048160535117056855,1.0
trace-853429,ts-config-service,6240,2025-03-27 02:02:43.688745,failed,ts-payment-service->ts-auth-service->ts-user-service->ts-ticket-service,resource_exhaustion,4,2,False,True,False,False,False,False,False,0.20535117056856186,0.5
trace-274277,ts-payment-service,310,2025-03-26 21:11:46.688745,success,ts-auth-service->ts-user-service->ts-station-service->ts-ticket-service,normal,4,21,False,False,False,True,False,False,False,0.007023411371237459,0.5
trace-377636,ts-payment-service,339,2025-03-26 18:37:50.688745,success,ts-station-service->ts-auth-service->ts-order-service->ts-ticket-service->ts-payment-service,normal,5,18,False,False,False,True,False,False,False,0.007993311036789299,1.0
trace-100598,ts-config-service,278,2025-03-26 22:55:06.688745,success,ts-ticket-service->ts-auth-service->ts-order-service->ts-config-service->ts-payment-service,normal,5,22,False,True,False,False,False,False,False,0.005953177257525083,1.0
trace-619214,ts-config-service,320,2025-03-27 04:05:55.688745,success,ts-config-service->ts-order-service->ts-user-service->ts-payment-service,normal,4,4,False,True,False,False,False,False,False,0.007357859531772575,0.5
trace-672145,ts-ticket-service,327,2025-03-27 16:57:24.688745,failed,ts-order-service->ts-station-service->ts-user-service->ts-config-service->ts-ticket-service,high_error_rate,5,16,False,False,False,False,False,True,False,0.0075919732441471575,1.0
trace-295214,ts-auth-service,322,2025-03-27 14:29:53.688745,success,ts-config-service->ts-user-service->ts-station-service->ts-order-service,normal,4,14,True,False,False,False,False,False,False,0.007424749163879599,0.5
trace-393069,ts-station-service,258,2025-03-27 07:53:51.688745,success,ts-order-service->ts-station-service->ts-user-service->ts-payment-service->ts-config-service,normal,5,7,False,False,False,False,True,False,False,0.00528428093645485,1.0
trace-465424,ts-user-service,30000,2025-03-27 10:19:23.688745,success,ts-user-service->ts-user-service->ts-user-service,infinite_loop,3,10,False,False,False,False,False,False,True,1.0,0.0
trace-356564,ts-order-service,318,2025-03-27 04:18:44.688745,success,ts-user-service->ts-auth-service->ts-payment-service,normal,3,4,False,False,True,False,False,False,False,0.007290969899665552,0.0
trace-460765,ts-order-service,300,2025-03-27 15:10:02.688745,success,ts-payment-service->ts-user-service->ts-auth-service->ts-station-service->ts-config-service,normal,5,15,False,False,True,False,False,False,False,0.006688963210702342,1.0
trace-934891,ts-user-service,195,2025-03-27 16:06:48.688745,success,ts-station-service->ts-config-service->ts-payment-service->ts-auth-service,normal,4,16,False,False,False,False,False,False,True,0.0031772575250836117,0.5
trace-828909,ts-station-service,308,2025-03-27 09:45:02.688745,success,ts-config-service->ts-user-service->ts-payment-service,normal,3,9,False,False,False,False,True,False,False,0.006956521739130436,0.0
trace-270080,ts-config-service,30000,2025-03-27 06:36:18.688745,success,ts-user-service->ts-user-service->ts-user-service,infinite_loop,3,6,False,True,False,False,False,False,False,1.0,0.0
trace-547484,ts-config-service,5620,2025-03-27 12:30:49.688745,failed,ts-order-service->ts-auth-service->ts-station-service->ts-user-service->ts-config-service,resource_exhaustion,5,12,False,True,False,False,False,False,False,0.18461538461538463,1.0
trace-232461,ts-config-service,263,2025-03-27 07:31:05.688745,success,ts-order-service->ts-user-service->ts-station-service->ts-config-service,normal,4,7,False,True,False,False,False,False,False,0.005451505016722409,0.5
trace-565914,ts-config-service,6360,2025-03-27 05:11:33.688745,failed,ts-ticket-service->ts-auth-service->ts-station-service->ts-user-service->ts-order-service,resource_exhaustion,5,5,False,True,False,False,False,False,False,0.2093645484949833,1.0
trace-223631,ts-user-service,315,2025-03-27 12:08:08.688745,success,ts-ticket-service->ts-user-service->ts-order-service->ts-config-service,normal,4,12,False,False,False,False,False,False,True,0.0071906354515050164,0.5
trace-582120,ts-station-service,3590,2025-03-27 06:04:45.688745,success,ts-auth-service->ts-user-service->ts-order-service->ts-station-service,timeout,4,6,False,False,False,False,True,False,False,0.11672240802675585,0.5
trace-502580,ts-station-service,237,2025-03-27 10:41:36.688745,success,ts-payment-service->ts-order-service->ts-station-service->ts-user-service,normal,4,10,False,False,False,False,True,False,False,0.004581939799331105,0.5
trace-569905,ts-station-service,336,2025-03-27 04:52:51.688745,success,ts-station-service->ts-user-service->ts-payment-service,normal,3,4,False,False,False,False,True,False,False,0.007892976588628763,0.0
trace-514736,ts-order-service,329,2025-03-27 01:04:42.688745,success,ts-user-service->ts-order-service->ts-ticket-service->ts-auth-service->ts-payment-service,normal,5,1,False,False,True,False,False,False,False,0.007658862876254181,1.0
trace-857645,ts-user-service,292,2025-03-27 02:44:13.688745,success,ts-config-service->ts-auth-service->ts-ticket-service->ts-payment-service,normal,4,2,False,False,False,False,False,False,True,0.006421404682274248,0.5
trace-258486,ts-payment-service,100,2025-03-26 22:48:29.688745,failed,ts-order-service->ts-station-service->ts-ticket-service,illegal_argument,3,22,False,False,False,True,False,False,False,0.0,0.0
trace-835281,ts-station-service,351,2025-03-27 16:24:15.688745,success,ts-order-service->ts-ticket-service->ts-user-service->ts-config-service,normal,4,16,False,False,False,False,True,False,False,0.008394648829431438,0.5
trace-104728,ts-station-service,343,2025-03-26 20:32:12.688745,success,ts-payment-service->ts-config-service->ts-station-service,normal,3,20,False,False,False,False,True,False,False,0.008127090301003346,0.0
trace-381626,ts-config-service,242,2025-03-27 05:50:44.688745,success,ts-auth-service->ts-order-service->ts-user-service,normal,3,5,False,True,False,False,False,False,False,0.004749163879598662,0.0
trace-274289,ts-order-service,3410,2025-03-27 13:28:25.688745,success,ts-payment-service->ts-user-service->ts-auth-service->ts-station-service,timeout,4,13,False,False,True,False,False,False,False,0.11070234113712375,0.5
trace-110415,ts-order-service,296,2025-03-27 05:45:30.688745,success,ts-user-service->ts-payment-service->ts-config-service->ts-order-service,normal,4,5,False,False,True,False,False,False,False,0.006555183946488295,0.5
trace-710152,ts-order-service,303,2025-03-26 18:01:58.688745,success,ts-user-service->ts-payment-service->ts-order-service->ts-ticket-service,normal,4,18,False,False,True,False,False,False,False,0.006789297658862877,0.5
trace-608679,ts-ticket-service,303,2025-03-26 19:48:04.688745,success,ts-user-service->ts-auth-service->ts-ticket-service->ts-config-service->ts-station-service,normal,5,19,False,False,False,False,False,True,False,0.006789297658862877,1.0
trace-826059,ts-config-service,2920,2025-03-27 08:10:43.688745,success,ts-user-service->ts-order-service->ts-station-service,timeout,3,8,False,True,False,False,False,False,False,0.09431438127090301,0.0
trace-671742,ts-payment-service,359,2025-03-27 08:43:37.688745,success,ts-payment-service->ts-config-service->ts-auth-service->ts-order-service,normal,4,8,False,False,False,True,False,False,False,0.008662207357859532,0.5
trace-719394,ts-payment-service,295,2025-03-27 10:45:48.688745,success,ts-auth-service->ts-station-service->ts-ticket-service,normal,3,10,False,False,False,True,False,False,False,0.006521739130434783,0.0
