trace_id,service,duration_ms,timestamp,status,call_path,anomaly_type
trace-999184,ts-auth-service,253,2025-03-25T21:32:09.078151,success,ts-payment-service->ts-user-service->ts-station-service,high_error_rate
trace-167035,ts-order-service,313,2025-03-26T07:51:06.078151,success,ts-user-service->ts-station-service->ts-ticket-service->ts-auth-service->ts-config-service,normal
trace-912128,ts-order-service,249,2025-03-26T12:55:20.078151,success,ts-payment-service->ts-ticket-service->ts-order-service->ts-auth-service->ts-config-service,infinite_loop
trace-373681,ts-config-service,469,2025-03-26T19:48:24.078151,success,ts-user-service->ts-ticket-service->ts-order-service,resource_exhaustion
trace-618360,ts-config-service,2970,2025-03-26T02:33:33.078151,success,ts-ticket-service->ts-auth-service->ts-user-service->ts-payment-service->ts-order-service,timeout
trace-385513,ts-user-service,296,2025-03-26T08:24:15.078151,success,ts-ticket-service->ts-config-service->ts-auth-service->ts-user-service,normal
trace-670566,ts-station-service,398,2025-03-26T04:55:37.078151,success,ts-station-service->ts-config-service->ts-auth-service->ts-order-service->ts-ticket-service,normal
trace-672909,ts-station-service,321,2025-03-26T14:12:55.078151,success,ts-user-service->ts-config-service->ts-order-service->ts-station-service,normal
trace-836510,ts-ticket-service,326,2025-03-25T21:52:56.078151,success,ts-config-service->ts-auth-service->ts-user-service->ts-payment-service->ts-ticket-service,normal
trace-210748,ts-auth-service,276,2025-03-26T02:04:26.078151,success,ts-auth-service->ts-station-service->ts-config-service->ts-payment-service,normal
trace-398489,ts-order-service,292,2025-03-26T11:43:22.078151,success,ts-payment-service->ts-station-service->ts-auth-service->ts-ticket-service,normal
trace-637225,ts-auth-service,277,2025-03-25T22:44:17.079148,success,ts-order-service->ts-ticket-service->ts-config-service,normal
trace-547213,ts-auth-service,229,2025-03-26T14:11:39.079148,success,ts-payment-service->ts-user-service->ts-order-service,illegal_argument
trace-949507,ts-ticket-service,185,2025-03-26T08:27:05.079148,success,ts-station-service->ts-user-service->ts-order-service->ts-config-service,normal
trace-959481,ts-payment-service,296,2025-03-25T23:06:16.079148,success,ts-ticket-service->ts-station-service->ts-order-service->ts-user-service,normal
trace-656141,ts-auth-service,403,2025-03-26T09:04:31.079148,success,ts-ticket-service->ts-user-service->ts-config-service->ts-station-service->ts-payment-service,normal
trace-665460,ts-config-service,2750,2025-03-26T06:24:29.079148,success,ts-auth-service->ts-ticket-service->ts-order-service->ts-config-service->ts-user-service,timeout
trace-620959,ts-user-service,221,2025-03-26T16:15:41.079148,success,ts-order-service->ts-ticket-service->ts-auth-service,normal
trace-580932,ts-config-service,291,2025-03-26T08:52:53.079148,success,ts-config-service->ts-order-service->ts-auth-service,high_error_rate
trace-672239,ts-user-service,307,2025-03-25T21:02:07.079148,failed,ts-user-service->ts-auth-service->ts-payment-service->ts-station-service,cascade_failure
trace-462031,ts-ticket-service,299,2025-03-26T03:32:30.079148,success,ts-order-service->ts-user-service->ts-ticket-service,normal
trace-377102,ts-station-service,2850,2025-03-25T23:59:36.079148,success,ts-station-service->ts-config-service->ts-order-service->ts-user-service->ts-ticket-service,timeout
trace-862858,ts-ticket-service,284,2025-03-25T22:10:14.079148,success,ts-station-service->ts-auth-service->ts-ticket-service,normal
trace-241883,ts-auth-service,285,2025-03-26T11:17:36.079148,success,ts-station-service->ts-config-service->ts-ticket-service->ts-order-service->ts-auth-service,illegal_argument
trace-388032,ts-user-service,344,2025-03-26T09:51:08.079148,success,ts-user-service->ts-payment-service->ts-station-service->ts-auth-service,normal
trace-611649,ts-ticket-service,255,2025-03-25T22:08:11.079148,success,ts-ticket-service->ts-auth-service->ts-config-service,normal
trace-931569,ts-user-service,199,2025-03-26T16:59:40.079148,success,ts-station-service->ts-auth-service->ts-ticket-service->ts-user-service->ts-payment-service,normal
trace-149616,ts-payment-service,294,2025-03-26T00:41:31.079148,success,ts-station-service->ts-config-service->ts-order-service->ts-ticket-service->ts-payment-service,normal
trace-650675,ts-order-service,298,2025-03-26T17:02:50.079148,failed,ts-station-service->ts-payment-service->ts-order-service->ts-ticket-service,cascade_failure
trace-602742,ts-user-service,225,2025-03-26T07:09:58.079148,success,ts-station-service->ts-auth-service->ts-user-service,normal
trace-879204,ts-order-service,400,2025-03-26T03:24:21.079148,success,ts-station-service->ts-order-service->ts-payment-service->ts-auth-service,normal
trace-445562,ts-order-service,250,2025-03-26T00:18:01.079148,success,ts-order-service->ts-config-service->ts-user-service->ts-payment-service,normal
trace-390284,ts-order-service,307,2025-03-25T22:06:46.079148,success,ts-auth-service->ts-station-service->ts-user-service,normal
trace-846329,ts-config-service,321,2025-03-25T22:29:13.079148,success,ts-auth-service->ts-station-service->ts-order-service,normal
trace-598581,ts-ticket-service,233,2025-03-26T15:55:23.079148,success,ts-auth-service->ts-payment-service->ts-station-service,normal
trace-927546,ts-user-service,327,2025-03-26T12:55:18.079148,success,ts-user-service->ts-order-service->ts-ticket-service->ts-station-service,normal
trace-179312,ts-user-service,287,2025-03-26T07:55:57.079148,success,ts-station-service->ts-config-service->ts-payment-service,normal
trace-971217,ts-config-service,274,2025-03-26T10:36:39.079148,success,ts-config-service->ts-user-service->ts-station-service->ts-payment-service->ts-ticket-service,normal
trace-836614,ts-ticket-service,312,2025-03-26T10:19:40.079148,failed,ts-order-service->ts-auth-service->ts-ticket-service,cascade_failure
trace-571880,ts-station-service,336,2025-03-26T13:32:19.079148,success,ts-order-service->ts-user-service->ts-payment-service->ts-config-service->ts-ticket-service,normal
trace-170543,ts-payment-service,280,2025-03-26T20:03:00.079148,success,ts-order-service->ts-station-service->ts-auth-service->ts-payment-service,normal
trace-831623,ts-station-service,369,2025-03-26T12:22:34.079148,success,ts-user-service->ts-payment-service->ts-ticket-service->ts-auth-service,normal
trace-414821,ts-ticket-service,307,2025-03-26T10:56:59.079148,success,ts-config-service->ts-auth-service->ts-station-service->ts-ticket-service->ts-payment-service,normal
trace-947644,ts-order-service,284,2025-03-26T16:04:16.079148,success,ts-auth-service->ts-station-service->ts-order-service->ts-config-service->ts-payment-service,infinite_loop
trace-259139,ts-order-service,330,2025-03-26T14:11:33.079148,success,ts-ticket-service->ts-station-service->ts-payment-service->ts-order-service,infinite_loop
trace-589941,ts-config-service,291,2025-03-26T01:15:13.079148,success,ts-station-service->ts-ticket-service->ts-order-service->ts-payment-service,infinite_loop
trace-300910,ts-ticket-service,309,2025-03-25T21:56:01.079148,success,ts-auth-service->ts-config-service->ts-ticket-service->ts-order-service,normal
trace-562517,ts-config-service,300,2025-03-26T07:34:25.079148,success,ts-user-service->ts-order-service->ts-ticket-service->ts-auth-service,normal
trace-101571,ts-ticket-service,273,2025-03-26T00:02:13.079148,success,ts-order-service->ts-auth-service->ts-ticket-service->ts-user-service->ts-station-service,normal
trace-588812,ts-payment-service,292,2025-03-26T14:26:28.079148,success,ts-ticket-service->ts-payment-service->ts-user-service->ts-station-service->ts-auth-service,normal
trace-551329,ts-user-service,2460,2025-03-26T19:50:56.079148,success,ts-user-service->ts-ticket-service->ts-config-service,timeout
trace-922580,ts-ticket-service,298,2025-03-26T19:31:52.079148,success,ts-payment-service->ts-user-service->ts-station-service->ts-config-service->ts-ticket-service,resource_exhaustion
trace-781635,ts-user-service,302,2025-03-25T23:25:40.079148,success,ts-config-service->ts-user-service->ts-payment-service->ts-order-service->ts-ticket-service,normal
trace-413436,ts-config-service,271,2025-03-26T01:25:14.079148,success,ts-payment-service->ts-user-service->ts-auth-service->ts-order-service->ts-ticket-service,resource_exhaustion
trace-888271,ts-station-service,288,2025-03-26T20:06:26.079148,success,ts-station-service->ts-order-service->ts-auth-service->ts-user-service->ts-config-service,normal
trace-987536,ts-user-service,269,2025-03-25T23:33:36.079148,success,ts-station-service->ts-auth-service->ts-payment-service->ts-order-service,normal
trace-961259,ts-config-service,282,2025-03-26T07:52:30.079148,success,ts-auth-service->ts-station-service->ts-ticket-service,normal
trace-448580,ts-auth-service,350,2025-03-26T19:23:41.079148,success,ts-config-service->ts-station-service->ts-user-service->ts-payment-service,normal
trace-166424,ts-payment-service,266,2025-03-26T10:27:48.079148,success,ts-station-service->ts-payment-service->ts-user-service,normal
trace-363949,ts-auth-service,328,2025-03-26T14:02:35.079148,success,ts-config-service->ts-user-service->ts-station-service->ts-payment-service->ts-ticket-service,normal
trace-919394,ts-auth-service,315,2025-03-25T22:12:33.079148,success,ts-order-service->ts-user-service->ts-station-service->ts-auth-service->ts-config-service,high_error_rate
trace-623969,ts-ticket-service,311,2025-03-26T01:50:39.079148,success,ts-station-service->ts-ticket-service->ts-config-service->ts-user-service->ts-payment-service,normal
trace-814508,ts-config-service,199,2025-03-26T07:13:55.079148,success,ts-config-service->ts-ticket-service->ts-payment-service->ts-user-service->ts-auth-service,normal
trace-983937,ts-user-service,285,2025-03-25T22:29:43.079148,success,ts-payment-service->ts-user-service->ts-ticket-service,illegal_argument
trace-679131,ts-payment-service,334,2025-03-26T02:13:21.079148,success,ts-config-service->ts-station-service->ts-user-service->ts-order-service,normal
trace-110706,ts-config-service,277,2025-03-26T01:01:20.079148,success,ts-ticket-service->ts-auth-service->ts-payment-service->ts-station-service->ts-config-service,normal
trace-754235,ts-ticket-service,323,2025-03-26T18:44:54.079148,success,ts-config-service->ts-ticket-service->ts-station-service->ts-payment-service->ts-auth-service,normal
trace-919324,ts-station-service,231,2025-03-26T11:04:05.079148,success,ts-user-service->ts-payment-service->ts-auth-service->ts-station-service,normal
trace-526599,ts-auth-service,350,2025-03-25T21:20:36.079148,success,ts-order-service->ts-payment-service->ts-config-service,infinite_loop
trace-584748,ts-order-service,329,2025-03-26T16:20:23.079148,success,ts-payment-service->ts-order-service->ts-ticket-service->ts-auth-service,normal
trace-445907,ts-order-service,350,2025-03-26T18:03:40.079148,failed,ts-auth-service->ts-order-service->ts-ticket-service->ts-payment-service->ts-config-service,cascade_failure
trace-580772,ts-ticket-service,369,2025-03-26T00:40:32.079148,success,ts-user-service->ts-config-service->ts-ticket-service->ts-payment-service,normal
trace-798081,ts-payment-service,394,2025-03-26T12:51:08.079148,success,ts-auth-service->ts-payment-service->ts-config-service->ts-ticket-service,normal
trace-778196,ts-auth-service,326,2025-03-26T16:38:06.079148,success,ts-payment-service->ts-config-service->ts-station-service->ts-auth-service,normal
trace-122607,ts-user-service,328,2025-03-26T10:14:25.079148,success,ts-order-service->ts-user-service->ts-payment-service,normal
trace-619670,ts-auth-service,323,2025-03-26T12:42:04.079148,success,ts-payment-service->ts-station-service->ts-user-service->ts-auth-service,normal
trace-566548,ts-config-service,339,2025-03-26T05:38:40.079148,failed,ts-user-service->ts-station-service->ts-ticket-service->ts-auth-service,cascade_failure
trace-605164,ts-ticket-service,292,2025-03-26T18:56:45.079148,success,ts-station-service->ts-user-service->ts-payment-service->ts-auth-service->ts-config-service,normal
trace-149463,ts-station-service,299,2025-03-26T10:01:08.079148,success,ts-ticket-service->ts-auth-service->ts-user-service->ts-payment-service,normal
trace-207779,ts-payment-service,254,2025-03-26T01:59:05.079148,success,ts-ticket-service->ts-payment-service->ts-order-service,normal
trace-521068,ts-order-service,338,2025-03-26T10:16:27.079148,success,ts-user-service->ts-config-service->ts-auth-service->ts-ticket-service->ts-order-service,normal
trace-855487,ts-user-service,302,2025-03-26T10:35:04.079148,success,ts-user-service->ts-station-service->ts-payment-service->ts-auth-service->ts-order-service,high_error_rate
trace-412198,ts-payment-service,337,2025-03-26T19:56:07.079148,success,ts-auth-service->ts-payment-service->ts-order-service,normal
trace-214490,ts-auth-service,345,2025-03-26T18:33:25.079148,success,ts-station-service->ts-user-service->ts-ticket-service->ts-config-service->ts-order-service,resource_exhaustion
trace-820618,ts-ticket-service,283,2025-03-26T15:56:35.079148,success,ts-station-service->ts-order-service->ts-ticket-service,normal
trace-501078,ts-ticket-service,259,2025-03-26T20:11:31.079148,success,ts-payment-service->ts-ticket-service->ts-user-service->ts-station-service,normal
trace-563125,ts-config-service,189,2025-03-26T17:06:09.079148,success,ts-payment-service->ts-config-service->ts-ticket-service->ts-auth-service->ts-user-service,normal
trace-214596,ts-order-service,283,2025-03-26T02:46:04.079148,failed,ts-payment-service->ts-config-service->ts-auth-service,cascade_failure
trace-271307,ts-payment-service,277,2025-03-26T16:18:39.079148,success,ts-auth-service->ts-config-service->ts-payment-service->ts-user-service->ts-station-service,normal
trace-330534,ts-station-service,181,2025-03-25T22:51:01.079148,success,ts-auth-service->ts-ticket-service->ts-user-service->ts-station-service->ts-order-service,normal
trace-113559,ts-ticket-service,2760,2025-03-26T14:20:36.079148,success,ts-order-service->ts-auth-service->ts-config-service->ts-payment-service,timeout
trace-995802,ts-auth-service,316,2025-03-25T21:01:13.079148,success,ts-payment-service->ts-config-service->ts-user-service->ts-ticket-service,normal
trace-223255,ts-config-service,237,2025-03-26T08:24:22.079148,success,ts-auth-service->ts-ticket-service->ts-user-service->ts-order-service,normal
trace-772387,ts-config-service,348,2025-03-25T21:53:16.079148,success,ts-ticket-service->ts-payment-service->ts-order-service,normal
trace-276201,ts-config-service,322,2025-03-26T02:38:48.079148,success,ts-order-service->ts-user-service->ts-payment-service->ts-ticket-service,high_error_rate
trace-657260,ts-payment-service,271,2025-03-26T03:11:55.079148,success,ts-ticket-service->ts-order-service->ts-config-service->ts-station-service->ts-auth-service,normal
trace-601250,ts-ticket-service,303,2025-03-25T20:34:28.079148,success,ts-ticket-service->ts-payment-service->ts-user-service,normal
trace-782213,ts-user-service,228,2025-03-26T02:51:19.079148,success,ts-config-service->ts-auth-service->ts-station-service->ts-user-service->ts-ticket-service,normal
trace-730175,ts-payment-service,247,2025-03-25T21:56:38.079148,success,ts-order-service->ts-config-service->ts-auth-service->ts-station-service,normal
trace-126635,ts-station-service,395,2025-03-25T20:28:44.079148,success,ts-auth-service->ts-config-service->ts-station-service->ts-user-service->ts-order-service,normal
trace-986752,ts-station-service,277,2025-03-26T17:50:59.079148,success,ts-station-service->ts-user-service->ts-config-service->ts-payment-service,normal
trace-644350,ts-order-service,352,2025-03-26T17:28:32.079148,success,ts-user-service->ts-payment-service->ts-station-service,normal
trace-294392,ts-payment-service,270,2025-03-26T15:22:31.079148,success,ts-user-service->ts-station-service->ts-order-service,normal
trace-530838,ts-config-service,333,2025-03-26T14:29:20.079148,success,ts-config-service->ts-order-service->ts-payment-service->ts-auth-service->ts-ticket-service,normal
trace-983901,ts-station-service,263,2025-03-26T07:37:54.079148,success,ts-user-service->ts-ticket-service->ts-auth-service->ts-config-service->ts-order-service,normal
trace-963694,ts-station-service,269,2025-03-26T03:53:32.079148,success,ts-order-service->ts-user-service->ts-auth-service->ts-station-service->ts-config-service,normal
trace-600535,ts-station-service,331,2025-03-26T12:28:13.079148,success,ts-payment-service->ts-auth-service->ts-config-service->ts-station-service->ts-user-service,normal
trace-780096,ts-payment-service,281,2025-03-26T03:44:49.079148,success,ts-user-service->ts-payment-service->ts-order-service->ts-config-service,resource_exhaustion
trace-778725,ts-payment-service,322,2025-03-26T15:31:04.079148,success,ts-config-service->ts-order-service->ts-auth-service->ts-user-service->ts-ticket-service,normal
trace-182529,ts-config-service,366,2025-03-26T16:00:27.079148,success,ts-auth-service->ts-order-service->ts-station-service,normal
trace-961601,ts-order-service,321,2025-03-26T14:21:20.079148,success,ts-config-service->ts-payment-service->ts-user-service->ts-auth-service->ts-ticket-service,normal
trace-852530,ts-user-service,3180,2025-03-26T03:29:26.079148,success,ts-station-service->ts-ticket-service->ts-config-service,timeout
trace-107224,ts-config-service,362,2025-03-26T11:06:25.079148,success,ts-payment-service->ts-auth-service->ts-user-service->ts-station-service,high_error_rate
trace-997643,ts-ticket-service,289,2025-03-26T18:46:44.079148,success,ts-payment-service->ts-order-service->ts-auth-service,normal
trace-706110,ts-user-service,246,2025-03-26T16:47:12.079148,success,ts-auth-service->ts-config-service->ts-payment-service,normal
trace-825918,ts-payment-service,311,2025-03-26T03:12:08.079148,success,ts-user-service->ts-config-service->ts-auth-service->ts-order-service,high_error_rate
trace-635469,ts-order-service,265,2025-03-26T11:25:28.079148,success,ts-order-service->ts-config-service->ts-station-service->ts-payment-service->ts-auth-service,normal
trace-648531,ts-ticket-service,252,2025-03-26T14:12:45.079148,success,ts-order-service->ts-user-service->ts-ticket-service,resource_exhaustion
trace-670120,ts-payment-service,246,2025-03-26T16:55:16.079148,success,ts-config-service->ts-auth-service->ts-payment-service,resource_exhaustion
trace-876509,ts-order-service,320,2025-03-26T14:42:11.079148,success,ts-user-service->ts-auth-service->ts-order-service->ts-ticket-service->ts-station-service,normal
trace-518035,ts-ticket-service,372,2025-03-26T00:18:12.079148,success,ts-auth-service->ts-payment-service->ts-config-service->ts-order-service->ts-user-service,normal
trace-428173,ts-order-service,241,2025-03-26T01:40:20.079148,success,ts-auth-service->ts-ticket-service->ts-station-service->ts-user-service->ts-payment-service,normal
trace-273228,ts-order-service,342,2025-03-26T13:49:40.079148,success,ts-auth-service->ts-payment-service->ts-ticket-service,normal
trace-137223,ts-auth-service,270,2025-03-26T16:18:13.079148,success,ts-user-service->ts-payment-service->ts-config-service->ts-order-service->ts-ticket-service,normal
trace-160735,ts-user-service,334,2025-03-26T12:47:20.079148,success,ts-auth-service->ts-payment-service->ts-order-service->ts-ticket-service,normal
trace-682094,ts-auth-service,334,2025-03-26T16:59:04.079148,success,ts-payment-service->ts-station-service->ts-user-service->ts-config-service,illegal_argument
trace-944909,ts-ticket-service,225,2025-03-26T15:03:21.079148,success,ts-ticket-service->ts-payment-service->ts-station-service->ts-config-service->ts-user-service,normal
trace-321783,ts-ticket-service,2390,2025-03-26T20:11:03.079148,success,ts-order-service->ts-auth-service->ts-user-service->ts-ticket-service->ts-payment-service,timeout
trace-849666,ts-ticket-service,360,2025-03-26T00:21:45.079148,success,ts-user-service->ts-ticket-service->ts-payment-service->ts-order-service->ts-auth-service,normal
trace-516638,ts-station-service,372,2025-03-26T02:32:55.080148,success,ts-station-service->ts-order-service->ts-auth-service->ts-user-service->ts-payment-service,normal
trace-318606,ts-payment-service,270,2025-03-26T15:14:06.080148,success,ts-ticket-service->ts-station-service->ts-user-service->ts-config-service->ts-payment-service,normal
trace-285454,ts-config-service,318,2025-03-26T20:11:15.080148,success,ts-order-service->ts-config-service->ts-user-service,normal
trace-398093,ts-ticket-service,316,2025-03-25T21:01:41.080148,success,ts-user-service->ts-auth-service->ts-config-service,normal
trace-831082,ts-config-service,296,2025-03-26T02:55:36.080148,success,ts-config-service->ts-payment-service->ts-user-service->ts-order-service->ts-ticket-service,normal
trace-898543,ts-payment-service,311,2025-03-26T08:11:39.080148,success,ts-auth-service->ts-order-service->ts-config-service,normal
trace-132123,ts-payment-service,256,2025-03-26T12:04:05.080148,success,ts-auth-service->ts-user-service->ts-payment-service->ts-order-service,normal
trace-273501,ts-config-service,315,2025-03-26T12:19:31.080148,success,ts-config-service->ts-ticket-service->ts-auth-service,normal
trace-112093,ts-user-service,352,2025-03-26T08:46:08.080148,success,ts-user-service->ts-auth-service->ts-config-service,normal
trace-890588,ts-payment-service,350,2025-03-26T04:46:44.080148,success,ts-payment-service->ts-order-service->ts-ticket-service,normal
trace-251463,ts-ticket-service,307,2025-03-26T18:51:32.080148,success,ts-ticket-service->ts-auth-service->ts-config-service,illegal_argument
trace-234203,ts-order-service,371,2025-03-26T13:46:37.080148,success,ts-auth-service->ts-payment-service->ts-order-service,normal
trace-876112,ts-user-service,297,2025-03-26T11:36:53.080148,success,ts-station-service->ts-payment-service->ts-config-service->ts-ticket-service->ts-user-service,normal
trace-246258,ts-auth-service,2920,2025-03-26T10:55:37.080148,success,ts-order-service->ts-payment-service->ts-station-service,timeout
trace-195761,ts-order-service,241,2025-03-26T12:04:46.080148,success,ts-config-service->ts-order-service->ts-payment-service->ts-user-service,normal
trace-349377,ts-ticket-service,219,2025-03-26T13:26:51.080148,success,ts-payment-service->ts-station-service->ts-order-service->ts-auth-service->ts-ticket-service,normal
trace-947061,ts-payment-service,327,2025-03-26T05:44:49.080148,success,ts-station-service->ts-order-service->ts-auth-service,normal
trace-291861,ts-ticket-service,377,2025-03-26T05:19:42.080148,success,ts-auth-service->ts-user-service->ts-payment-service->ts-order-service,normal
trace-537578,ts-config-service,278,2025-03-25T22:44:54.080148,success,ts-order-service->ts-auth-service->ts-payment-service->ts-config-service,normal
trace-914274,ts-payment-service,258,2025-03-26T10:09:34.080148,success,ts-order-service->ts-ticket-service->ts-station-service->ts-config-service->ts-payment-service,normal
trace-363704,ts-station-service,260,2025-03-26T19:09:32.080148,failed,ts-order-service->ts-ticket-service->ts-station-service,cascade_failure
trace-267203,ts-payment-service,253,2025-03-25T20:42:25.080148,failed,ts-payment-service->ts-auth-service->ts-config-service->ts-user-service,cascade_failure
trace-762131,ts-station-service,224,2025-03-26T04:59:57.080148,success,ts-order-service->ts-config-service->ts-user-service->ts-auth-service->ts-ticket-service,normal
trace-761518,ts-ticket-service,290,2025-03-26T08:53:54.080148,success,ts-config-service->ts-user-service->ts-ticket-service,normal
trace-602620,ts-ticket-service,2990,2025-03-26T07:43:27.080148,success,ts-station-service->ts-user-service->ts-ticket-service,timeout
trace-290893,ts-payment-service,3120,2025-03-26T16:42:15.080148,success,ts-order-service->ts-user-service->ts-auth-service->ts-config-service,timeout
trace-137326,ts-config-service,259,2025-03-26T14:52:14.080148,success,ts-auth-service->ts-config-service->ts-payment-service->ts-station-service->ts-order-service,normal
trace-920433,ts-order-service,338,2025-03-26T17:49:53.080148,success,ts-user-service->ts-auth-service->ts-order-service->ts-station-service,normal
trace-199155,ts-ticket-service,326,2025-03-26T15:55:56.080148,success,ts-auth-service->ts-user-service->ts-payment-service->ts-ticket-service->ts-config-service,infinite_loop
trace-677133,ts-station-service,246,2025-03-26T09:06:26.080148,success,ts-config-service->ts-order-service->ts-auth-service,normal
trace-139036,ts-config-service,294,2025-03-26T10:36:17.080148,success,ts-ticket-service->ts-auth-service->ts-station-service,normal
trace-831352,ts-payment-service,228,2025-03-26T13:18:46.080148,success,ts-ticket-service->ts-station-service->ts-config-service->ts-order-service->ts-auth-service,normal
trace-361544,ts-user-service,313,2025-03-25T21:04:22.080148,success,ts-payment-service->ts-config-service->ts-station-service->ts-auth-service->ts-user-service,normal
trace-979736,ts-order-service,189,2025-03-26T14:40:53.080148,success,ts-ticket-service->ts-station-service->ts-auth-service->ts-user-service,normal
trace-755791,ts-ticket-service,229,2025-03-26T06:06:50.080148,success,ts-config-service->ts-ticket-service->ts-user-service,normal
trace-480299,ts-auth-service,261,2025-03-26T09:52:42.080148,success,ts-order-service->ts-config-service->ts-user-service->ts-auth-service,normal
trace-876209,ts-auth-service,343,2025-03-26T09:13:51.080148,success,ts-ticket-service->ts-order-service->ts-user-service,normal
trace-145009,ts-user-service,333,2025-03-26T12:36:12.080148,success,ts-auth-service->ts-payment-service->ts-config-service->ts-user-service->ts-order-service,resource_exhaustion
trace-285073,ts-ticket-service,322,2025-03-26T19:18:57.080148,success,ts-ticket-service->ts-user-service->ts-order-service->ts-config-service,normal
trace-494191,ts-auth-service,343,2025-03-26T18:56:28.080148,success,ts-order-service->ts-payment-service->ts-config-service->ts-ticket-service->ts-station-service,normal
trace-238608,ts-auth-service,273,2025-03-26T12:32:52.080148,success,ts-ticket-service->ts-auth-service->ts-user-service,normal
trace-977560,ts-user-service,329,2025-03-26T10:09:01.080148,success,ts-auth-service->ts-config-service->ts-payment-service,normal
trace-205790,ts-config-service,298,2025-03-26T20:16:12.080148,success,ts-auth-service->ts-station-service->ts-order-service->ts-config-service->ts-user-service,normal
trace-960258,ts-ticket-service,284,2025-03-26T07:48:13.080148,success,ts-payment-service->ts-order-service->ts-ticket-service,normal
trace-409865,ts-user-service,256,2025-03-26T19:05:27.080148,success,ts-config-service->ts-station-service->ts-ticket-service->ts-user-service->ts-auth-service,normal
trace-874670,ts-auth-service,347,2025-03-26T15:46:19.080148,success,ts-order-service->ts-config-service->ts-auth-service,normal
trace-755632,ts-ticket-service,307,2025-03-26T17:20:36.080148,success,ts-order-service->ts-user-service->ts-config-service->ts-ticket-service->ts-payment-service,normal
trace-458383,ts-config-service,251,2025-03-25T23:19:03.080148,success,ts-config-service->ts-user-service->ts-station-service->ts-order-service,high_error_rate
trace-932161,ts-payment-service,346,2025-03-25T21:59:47.080148,success,ts-payment-service->ts-config-service->ts-ticket-service->ts-station-service,resource_exhaustion
trace-273944,ts-order-service,271,2025-03-26T05:01:03.080148,success,ts-config-service->ts-order-service->ts-payment-service,normal
trace-168219,ts-auth-service,324,2025-03-26T07:04:55.080148,success,ts-config-service->ts-order-service->ts-user-service->ts-payment-service->ts-ticket-service,normal
trace-888338,ts-user-service,242,2025-03-26T09:59:58.080148,success,ts-user-service->ts-order-service->ts-payment-service,normal
trace-279090,ts-station-service,368,2025-03-26T20:06:02.080148,success,ts-ticket-service->ts-order-service->ts-payment-service->ts-config-service->ts-auth-service,normal
trace-151064,ts-ticket-service,274,2025-03-26T19:03:15.080148,success,ts-user-service->ts-order-service->ts-auth-service->ts-station-service,normal
trace-105852,ts-config-service,283,2025-03-25T20:21:45.080148,success,ts-config-service->ts-user-service->ts-auth-service->ts-station-service->ts-order-service,normal
trace-150850,ts-auth-service,402,2025-03-26T00:47:31.080148,success,ts-ticket-service->ts-config-service->ts-order-service,normal
trace-393815,ts-config-service,271,2025-03-25T23:31:15.080148,failed,ts-payment-service->ts-user-service->ts-ticket-service->ts-station-service->ts-auth-service,cascade_failure
trace-680611,ts-order-service,268,2025-03-26T18:27:27.080148,success,ts-order-service->ts-user-service->ts-payment-service->ts-ticket-service->ts-station-service,normal
trace-105583,ts-user-service,275,2025-03-26T11:26:37.080148,success,ts-config-service->ts-station-service->ts-ticket-service,normal
trace-519393,ts-auth-service,354,2025-03-26T17:09:46.080148,success,ts-auth-service->ts-station-service->ts-ticket-service->ts-config-service->ts-payment-service,normal
trace-600455,ts-station-service,327,2025-03-26T06:03:45.080148,success,ts-station-service->ts-order-service->ts-user-service->ts-ticket-service,normal
trace-734018,ts-station-service,251,2025-03-26T15:59:40.080148,success,ts-order-service->ts-ticket-service->ts-auth-service,normal
trace-190525,ts-user-service,297,2025-03-26T02:27:15.080148,success,ts-config-service->ts-auth-service->ts-order-service->ts-station-service->ts-ticket-service,normal
trace-245510,ts-station-service,308,2025-03-26T13:00:41.080148,success,ts-order-service->ts-payment-service->ts-station-service->ts-user-service->ts-config-service,normal
trace-421278,ts-order-service,350,2025-03-26T08:48:43.080148,success,ts-user-service->ts-auth-service->ts-station-service->ts-order-service,normal
trace-689901,ts-config-service,236,2025-03-26T15:42:27.080148,success,ts-station-service->ts-auth-service->ts-order-service->ts-ticket-service,normal
trace-944288,ts-order-service,274,2025-03-26T03:03:08.080148,success,ts-auth-service->ts-ticket-service->ts-station-service->ts-order-service->ts-user-service,normal
trace-744938,ts-order-service,285,2025-03-26T13:47:13.080148,success,ts-user-service->ts-station-service->ts-order-service->ts-ticket-service->ts-payment-service,normal
trace-684334,ts-station-service,294,2025-03-25T23:26:58.080148,success,ts-config-service->ts-order-service->ts-ticket-service,normal
trace-154339,ts-config-service,230,2025-03-26T14:53:28.080148,success,ts-station-service->ts-auth-service->ts-user-service->ts-order-service->ts-payment-service,normal
trace-380345,ts-user-service,231,2025-03-26T00:15:52.080148,success,ts-order-service->ts-config-service->ts-payment-service->ts-ticket-service->ts-auth-service,normal
trace-158591,ts-user-service,242,2025-03-26T18:37:13.080148,success,ts-order-service->ts-station-service->ts-payment-service->ts-auth-service,normal
trace-166678,ts-station-service,313,2025-03-26T05:22:05.080148,success,ts-auth-service->ts-config-service->ts-station-service->ts-user-service->ts-order-service,normal
trace-269535,ts-payment-service,347,2025-03-26T16:25:28.080148,success,ts-user-service->ts-order-service->ts-config-service,normal
