trace_id,timestamp,service,level,message,anomaly_type
trace-589941,2025-03-26T01:15:13.079148,ts-config-service,WARN,ts-config-service possible infinite loop detected,infinite_loop
trace-300910,2025-03-25T21:56:01.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-300910,2025-03-25T21:56:01.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-562517,2025-03-26T07:34:25.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-562517,2025-03-26T07:34:25.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-562517,2025-03-26T07:34:25.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-101571,2025-03-26T00:02:13.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-101571,2025-03-26T00:02:13.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-588812,2025-03-26T14:26:28.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-551329,2025-03-26T19:50:56.079148,ts-user-service,ERROR,ts-user-service request timeout after 2460ms,timeout
trace-922580,2025-03-26T19:31:52.079148,ts-ticket-service,ERROR,ts-ticket-service database connection pool exhausted,resource_exhaustion
trace-781635,2025-03-25T23:25:40.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-413436,2025-03-26T01:25:14.079148,ts-config-service,WARN,ts-config-service database connection pool exhausted,resource_exhaustion
trace-413436,2025-03-26T01:25:14.079148,ts-config-service,ERROR,ts-config-service database connection pool exhausted,resource_exhaustion
trace-413436,2025-03-26T01:25:14.079148,ts-config-service,ERROR,ts-config-service database connection pool exhausted,resource_exhaustion
trace-888271,2025-03-26T20:06:26.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-888271,2025-03-26T20:06:26.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-987536,2025-03-25T23:33:36.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-961259,2025-03-26T07:52:30.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-961259,2025-03-26T07:52:30.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-961259,2025-03-26T07:52:30.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-448580,2025-03-26T19:23:41.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-448580,2025-03-26T19:23:41.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-166424,2025-03-26T10:27:48.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-166424,2025-03-26T10:27:48.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-363949,2025-03-26T14:02:35.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-363949,2025-03-26T14:02:35.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-919394,2025-03-25T22:12:33.079148,ts-auth-service,ERROR,ts-auth-service internal server error,high_error_rate
trace-623969,2025-03-26T01:50:39.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-623969,2025-03-26T01:50:39.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-814508,2025-03-26T07:13:55.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-983937,2025-03-25T22:29:43.079148,ts-user-service,ERROR,ts-user-service received invalid parameters: 826,illegal_argument
trace-679131,2025-03-26T02:13:21.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-679131,2025-03-26T02:13:21.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-110706,2025-03-26T01:01:20.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-110706,2025-03-26T01:01:20.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-754235,2025-03-26T18:44:54.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-919324,2025-03-26T11:04:05.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-919324,2025-03-26T11:04:05.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-526599,2025-03-25T21:20:36.079148,ts-auth-service,ERROR,ts-auth-service possible infinite loop detected,infinite_loop
trace-584748,2025-03-26T16:20:23.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-584748,2025-03-26T16:20:23.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-584748,2025-03-26T16:20:23.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-445907,2025-03-26T18:03:40.079148,ts-order-service,ERROR,ts-order-service dependency service unavailable,cascade_failure
trace-445907,2025-03-26T18:03:40.079148,ts-order-service,WARN,ts-order-service dependency service unavailable,cascade_failure
trace-580772,2025-03-26T00:40:32.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-798081,2025-03-26T12:51:08.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-798081,2025-03-26T12:51:08.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-798081,2025-03-26T12:51:08.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-778196,2025-03-26T16:38:06.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-122607,2025-03-26T10:14:25.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-619670,2025-03-26T12:42:04.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-619670,2025-03-26T12:42:04.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-566548,2025-03-26T05:38:40.079148,ts-config-service,WARN,ts-config-service dependency service unavailable,cascade_failure
trace-566548,2025-03-26T05:38:40.079148,ts-config-service,WARN,ts-config-service dependency service unavailable,cascade_failure
trace-566548,2025-03-26T05:38:40.079148,ts-config-service,WARN,ts-config-service dependency service unavailable,cascade_failure
trace-605164,2025-03-26T18:56:45.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-605164,2025-03-26T18:56:45.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-605164,2025-03-26T18:56:45.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-149463,2025-03-26T10:01:08.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-149463,2025-03-26T10:01:08.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-207779,2025-03-26T01:59:05.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-521068,2025-03-26T10:16:27.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-521068,2025-03-26T10:16:27.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-855487,2025-03-26T10:35:04.079148,ts-user-service,ERROR,ts-user-service internal server error,high_error_rate
trace-412198,2025-03-26T19:56:07.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-214490,2025-03-26T18:33:25.079148,ts-auth-service,WARN,ts-auth-service database connection pool exhausted,resource_exhaustion
trace-214490,2025-03-26T18:33:25.079148,ts-auth-service,WARN,ts-auth-service database connection pool exhausted,resource_exhaustion
trace-214490,2025-03-26T18:33:25.079148,ts-auth-service,ERROR,ts-auth-service database connection pool exhausted,resource_exhaustion
trace-820618,2025-03-26T15:56:35.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-820618,2025-03-26T15:56:35.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-820618,2025-03-26T15:56:35.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-501078,2025-03-26T20:11:31.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-501078,2025-03-26T20:11:31.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-501078,2025-03-26T20:11:31.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-563125,2025-03-26T17:06:09.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-214596,2025-03-26T02:46:04.079148,ts-order-service,WARN,ts-order-service dependency service unavailable,cascade_failure
trace-214596,2025-03-26T02:46:04.079148,ts-order-service,WARN,ts-order-service dependency service unavailable,cascade_failure
trace-214596,2025-03-26T02:46:04.079148,ts-order-service,WARN,ts-order-service dependency service unavailable,cascade_failure
trace-271307,2025-03-26T16:18:39.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-271307,2025-03-26T16:18:39.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-271307,2025-03-26T16:18:39.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-330534,2025-03-25T22:51:01.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-113559,2025-03-26T14:20:36.079148,ts-ticket-service,ERROR,ts-ticket-service request timeout after 2760ms,timeout
trace-995802,2025-03-25T21:01:13.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-995802,2025-03-25T21:01:13.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-995802,2025-03-25T21:01:13.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-223255,2025-03-26T08:24:22.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-223255,2025-03-26T08:24:22.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-772387,2025-03-25T21:53:16.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-772387,2025-03-25T21:53:16.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-276201,2025-03-26T02:38:48.079148,ts-config-service,WARN,ts-config-service internal server error,high_error_rate
trace-276201,2025-03-26T02:38:48.079148,ts-config-service,WARN,ts-config-service internal server error,high_error_rate
trace-276201,2025-03-26T02:38:48.079148,ts-config-service,ERROR,ts-config-service internal server error,high_error_rate
trace-657260,2025-03-26T03:11:55.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-601250,2025-03-25T20:34:28.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-782213,2025-03-26T02:51:19.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-730175,2025-03-25T21:56:38.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-730175,2025-03-25T21:56:38.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-730175,2025-03-25T21:56:38.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-126635,2025-03-25T20:28:44.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-986752,2025-03-26T17:50:59.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-986752,2025-03-26T17:50:59.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-644350,2025-03-26T17:28:32.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-294392,2025-03-26T15:22:31.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-294392,2025-03-26T15:22:31.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-294392,2025-03-26T15:22:31.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-530838,2025-03-26T14:29:20.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-530838,2025-03-26T14:29:20.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-983901,2025-03-26T07:37:54.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-983901,2025-03-26T07:37:54.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-983901,2025-03-26T07:37:54.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-963694,2025-03-26T03:53:32.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-963694,2025-03-26T03:53:32.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-600535,2025-03-26T12:28:13.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-600535,2025-03-26T12:28:13.079148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-780096,2025-03-26T03:44:49.079148,ts-payment-service,WARN,ts-payment-service database connection pool exhausted,resource_exhaustion
trace-780096,2025-03-26T03:44:49.079148,ts-payment-service,WARN,ts-payment-service database connection pool exhausted,resource_exhaustion
trace-778725,2025-03-26T15:31:04.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-778725,2025-03-26T15:31:04.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-778725,2025-03-26T15:31:04.079148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-182529,2025-03-26T16:00:27.079148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-961601,2025-03-26T14:21:20.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-961601,2025-03-26T14:21:20.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-961601,2025-03-26T14:21:20.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-852530,2025-03-26T03:29:26.079148,ts-user-service,ERROR,ts-user-service request timeout after 3180ms,timeout
trace-852530,2025-03-26T03:29:26.079148,ts-user-service,ERROR,ts-user-service request timeout after 3180ms,timeout
trace-107224,2025-03-26T11:06:25.079148,ts-config-service,ERROR,ts-config-service internal server error,high_error_rate
trace-107224,2025-03-26T11:06:25.079148,ts-config-service,ERROR,ts-config-service internal server error,high_error_rate
trace-997643,2025-03-26T18:46:44.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-997643,2025-03-26T18:46:44.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-706110,2025-03-26T16:47:12.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-706110,2025-03-26T16:47:12.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-706110,2025-03-26T16:47:12.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-825918,2025-03-26T03:12:08.079148,ts-payment-service,ERROR,ts-payment-service internal server error,high_error_rate
trace-825918,2025-03-26T03:12:08.079148,ts-payment-service,WARN,ts-payment-service internal server error,high_error_rate
trace-635469,2025-03-26T11:25:28.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-635469,2025-03-26T11:25:28.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-635469,2025-03-26T11:25:28.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-648531,2025-03-26T14:12:45.079148,ts-ticket-service,WARN,ts-ticket-service database connection pool exhausted,resource_exhaustion
trace-648531,2025-03-26T14:12:45.079148,ts-ticket-service,ERROR,ts-ticket-service database connection pool exhausted,resource_exhaustion
trace-648531,2025-03-26T14:12:45.079148,ts-ticket-service,ERROR,ts-ticket-service database connection pool exhausted,resource_exhaustion
trace-670120,2025-03-26T16:55:16.079148,ts-payment-service,ERROR,ts-payment-service database connection pool exhausted,resource_exhaustion
trace-670120,2025-03-26T16:55:16.079148,ts-payment-service,ERROR,ts-payment-service database connection pool exhausted,resource_exhaustion
trace-670120,2025-03-26T16:55:16.079148,ts-payment-service,WARN,ts-payment-service database connection pool exhausted,resource_exhaustion
trace-876509,2025-03-26T14:42:11.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-518035,2025-03-26T00:18:12.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-518035,2025-03-26T00:18:12.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-518035,2025-03-26T00:18:12.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-428173,2025-03-26T01:40:20.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-428173,2025-03-26T01:40:20.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-273228,2025-03-26T13:49:40.079148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-137223,2025-03-26T16:18:13.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-137223,2025-03-26T16:18:13.079148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-160735,2025-03-26T12:47:20.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-160735,2025-03-26T12:47:20.079148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-682094,2025-03-26T16:59:04.079148,ts-auth-service,ERROR,ts-auth-service received invalid parameters: 518,illegal_argument
trace-944909,2025-03-26T15:03:21.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-321783,2025-03-26T20:11:03.079148,ts-ticket-service,WARN,ts-ticket-service request timeout after 2390ms,timeout
trace-849666,2025-03-26T00:21:45.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-849666,2025-03-26T00:21:45.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-849666,2025-03-26T00:21:45.079148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-516638,2025-03-26T02:32:55.080148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-516638,2025-03-26T02:32:55.080148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-516638,2025-03-26T02:32:55.080148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-318606,2025-03-26T15:14:06.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-318606,2025-03-26T15:14:06.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-285454,2025-03-26T20:11:15.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-285454,2025-03-26T20:11:15.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-398093,2025-03-25T21:01:41.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-831082,2025-03-26T02:55:36.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-831082,2025-03-26T02:55:36.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-831082,2025-03-26T02:55:36.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-898543,2025-03-26T08:11:39.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-898543,2025-03-26T08:11:39.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-132123,2025-03-26T12:04:05.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-132123,2025-03-26T12:04:05.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-273501,2025-03-26T12:19:31.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-273501,2025-03-26T12:19:31.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-273501,2025-03-26T12:19:31.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-112093,2025-03-26T08:46:08.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-890588,2025-03-26T04:46:44.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-890588,2025-03-26T04:46:44.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-251463,2025-03-26T18:51:32.080148,ts-ticket-service,ERROR,ts-ticket-service received invalid parameters: 224,illegal_argument
trace-251463,2025-03-26T18:51:32.080148,ts-ticket-service,ERROR,ts-ticket-service received invalid parameters: 248,illegal_argument
trace-251463,2025-03-26T18:51:32.080148,ts-ticket-service,ERROR,ts-ticket-service received invalid parameters: 280,illegal_argument
trace-234203,2025-03-26T13:46:37.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-234203,2025-03-26T13:46:37.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-876112,2025-03-26T11:36:53.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-876112,2025-03-26T11:36:53.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-246258,2025-03-26T10:55:37.080148,ts-auth-service,ERROR,ts-auth-service request timeout after 2920ms,timeout
trace-246258,2025-03-26T10:55:37.080148,ts-auth-service,ERROR,ts-auth-service request timeout after 2920ms,timeout
trace-246258,2025-03-26T10:55:37.080148,ts-auth-service,ERROR,ts-auth-service request timeout after 2920ms,timeout
trace-195761,2025-03-26T12:04:46.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-195761,2025-03-26T12:04:46.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-195761,2025-03-26T12:04:46.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-349377,2025-03-26T13:26:51.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-349377,2025-03-26T13:26:51.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-947061,2025-03-26T05:44:49.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-291861,2025-03-26T05:19:42.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-291861,2025-03-26T05:19:42.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-291861,2025-03-26T05:19:42.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-537578,2025-03-25T22:44:54.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-537578,2025-03-25T22:44:54.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-914274,2025-03-26T10:09:34.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-363704,2025-03-26T19:09:32.080148,ts-station-service,ERROR,ts-station-service dependency service unavailable,cascade_failure
trace-267203,2025-03-25T20:42:25.080148,ts-payment-service,ERROR,ts-payment-service dependency service unavailable,cascade_failure
trace-267203,2025-03-25T20:42:25.080148,ts-payment-service,WARN,ts-payment-service dependency service unavailable,cascade_failure
trace-762131,2025-03-26T04:59:57.080148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-761518,2025-03-26T08:53:54.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-761518,2025-03-26T08:53:54.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-761518,2025-03-26T08:53:54.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-602620,2025-03-26T07:43:27.080148,ts-ticket-service,WARN,ts-ticket-service request timeout after 2990ms,timeout
trace-290893,2025-03-26T16:42:15.080148,ts-payment-service,WARN,ts-payment-service request timeout after 3120ms,timeout
trace-290893,2025-03-26T16:42:15.080148,ts-payment-service,WARN,ts-payment-service request timeout after 3120ms,timeout
trace-137326,2025-03-26T14:52:14.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-920433,2025-03-26T17:49:53.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-920433,2025-03-26T17:49:53.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-199155,2025-03-26T15:55:56.080148,ts-ticket-service,WARN,ts-ticket-service possible infinite loop detected,infinite_loop
trace-199155,2025-03-26T15:55:56.080148,ts-ticket-service,ERROR,ts-ticket-service possible infinite loop detected,infinite_loop
trace-199155,2025-03-26T15:55:56.080148,ts-ticket-service,WARN,ts-ticket-service possible infinite loop detected,infinite_loop
trace-677133,2025-03-26T09:06:26.080148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-677133,2025-03-26T09:06:26.080148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-139036,2025-03-26T10:36:17.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-831352,2025-03-26T13:18:46.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-831352,2025-03-26T13:18:46.080148,ts-payment-service,INFO,ts-payment-service normal operation,normal
trace-361544,2025-03-25T21:04:22.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-361544,2025-03-25T21:04:22.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-979736,2025-03-26T14:40:53.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-755791,2025-03-26T06:06:50.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-480299,2025-03-26T09:52:42.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-480299,2025-03-26T09:52:42.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-480299,2025-03-26T09:52:42.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-876209,2025-03-26T09:13:51.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-876209,2025-03-26T09:13:51.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-876209,2025-03-26T09:13:51.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-145009,2025-03-26T12:36:12.080148,ts-user-service,ERROR,ts-user-service database connection pool exhausted,resource_exhaustion
trace-145009,2025-03-26T12:36:12.080148,ts-user-service,WARN,ts-user-service database connection pool exhausted,resource_exhaustion
trace-145009,2025-03-26T12:36:12.080148,ts-user-service,WARN,ts-user-service database connection pool exhausted,resource_exhaustion
trace-285073,2025-03-26T19:18:57.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-285073,2025-03-26T19:18:57.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-494191,2025-03-26T18:56:28.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-494191,2025-03-26T18:56:28.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-238608,2025-03-26T12:32:52.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-977560,2025-03-26T10:09:01.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-977560,2025-03-26T10:09:01.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-977560,2025-03-26T10:09:01.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-205790,2025-03-26T20:16:12.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-205790,2025-03-26T20:16:12.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-960258,2025-03-26T07:48:13.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-409865,2025-03-26T19:05:27.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-874670,2025-03-26T15:46:19.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-755632,2025-03-26T17:20:36.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-755632,2025-03-26T17:20:36.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-458383,2025-03-25T23:19:03.080148,ts-config-service,WARN,ts-config-service internal server error,high_error_rate
trace-458383,2025-03-25T23:19:03.080148,ts-config-service,WARN,ts-config-service internal server error,high_error_rate
trace-932161,2025-03-25T21:59:47.080148,ts-payment-service,WARN,ts-payment-service database connection pool exhausted,resource_exhaustion
trace-273944,2025-03-26T05:01:03.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-273944,2025-03-26T05:01:03.080148,ts-order-service,INFO,ts-order-service normal operation,normal
trace-168219,2025-03-26T07:04:55.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-168219,2025-03-26T07:04:55.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-168219,2025-03-26T07:04:55.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-888338,2025-03-26T09:59:58.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-888338,2025-03-26T09:59:58.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-888338,2025-03-26T09:59:58.080148,ts-user-service,INFO,ts-user-service normal operation,normal
trace-279090,2025-03-26T20:06:02.080148,ts-station-service,INFO,ts-station-service normal operation,normal
trace-151064,2025-03-26T19:03:15.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-151064,2025-03-26T19:03:15.080148,ts-ticket-service,INFO,ts-ticket-service normal operation,normal
trace-105852,2025-03-25T20:21:45.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-105852,2025-03-25T20:21:45.080148,ts-config-service,INFO,ts-config-service normal operation,normal
trace-150850,2025-03-26T00:47:31.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-150850,2025-03-26T00:47:31.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-150850,2025-03-26T00:47:31.080148,ts-auth-service,INFO,ts-auth-service normal operation,normal
trace-393815,2025-03-25T23:31:15.080148,ts-config-service,WARN,ts-config-service dependency service unavailable,cascade_failure
trace-393815,2025-03-25T23:31:15.080148,ts-config-service,ERROR,ts-config-service dependency service unavailable,cascade_failure
trace-393815,2025-03-25T23:31:15.080148,ts-config-service,ERROR,ts-config-service dependency service unavailable,cascade_failure
